Year,Herbivore Count
0,47
1,76
2,100
3,94
4,101
5,126
6,148
7,167
8,169
9,171
10,170
11,180
12,194
13,204
14,210
15,214
16,217
17,210
18,207
19,210
20,197
21,192
22,185
23,188
24,191
25,194
26,203
27,201
28,197
29,207
30,210
31,217
32,218
33,216
34,216
35,202
36,196
37,207
38,206
39,203
40,207
41,213
42,210
43,200
44,195
45,209
46,214
47,213
48,206
49,209
50,216
51,211
52,214
53,209
54,192
55,201
56,208
57,203
58,203
59,205
60,204
61,206
62,188
63,198
64,184
65,200
66,199
67,200
68,186
69,196
70,201
71,203
72,204
73,209
74,212
75,208
76,209
77,215
78,207
79,207
80,204
81,212
82,202
83,211
84,216
85,212
86,207
87,202
88,203
89,207
90,205
91,203
92,203
93,203
94,204
95,212
96,215
97,220
98,219
99,230
100,231
101,227
102,221
103,226
104,220
105,221
106,228
107,219
108,212
109,213
110,211
111,204
112,202
113,204
114,196
115,199
116,207
117,203
118,202
119,205
120,213
121,207
122,204
123,204
124,205
125,206
126,207
127,205
128,211
129,208
130,202
131,204
132,202
133,205
134,206
135,209
136,213
137,213
138,207
139,206
140,202
141,188
142,192
143,193
144,196
145,204
146,206
147,204
148,208
149,204
150,209
151,194
152,188
153,191
154,193
155,187
156,190
157,193
158,189
159,196
160,191
161,194
162,202
163,200
164,209
165,207
166,207
167,213
168,213
169,215
170,216
171,216
172,217
173,210
174,202
175,207
176,206
177,204
178,205
179,209
180,207
181,199
182,201
183,195
184,196
185,199
186,195
187,197
188,198
189,206
190,197
191,201
192,205
193,193
194,197
195,198
196,191
197,193
198,203
199,202
200,200
201,204
202,207
203,204
204,196
205,193
206,195
207,189
208,188
209,192
210,197
211,197
212,184
213,192
214,199
215,193
216,208
217,214
218,215
219,208
220,206
221,205
222,205
223,208
224,202
225,205
226,215
227,214
228,221
229,222
230,219
231,224
232,224
233,223
234,216
235,221
236,219
237,213
238,207
239,210
240,206
241,202
242,206
243,206
244,209
245,215
246,215
247,201
248,207
249,196
250,194
