Year,Herbivore Count
0,43
1,78
2,105
3,96
4,95
5,127
6,138
7,164
8,169
9,173
10,173
11,181
12,181
13,189
14,200
15,206
16,212
17,212
18,213
19,219
20,228
21,209
22,211
23,201
24,200
25,200
26,195
27,194
28,195
29,201
30,199
31,198
32,191
33,195
34,219
35,215
36,223
37,210
38,217
39,214
40,205
41,198
42,196
43,197
44,200
45,196
46,194
47,197
48,199
49,200
50,202
51,196
52,197
53,196
54,202
55,195
56,199
57,198
58,198
59,192
60,199
61,203
62,203
63,209
64,213
65,198
66,200
67,201
68,201
69,214
70,211
71,215
72,207
73,194
74,201
75,204
76,205
77,201
78,211
79,214
80,205
81,195
82,196
83,202
84,196
85,206
86,199
87,202
88,203
89,206
90,208
91,199
92,204
93,202
94,200
95,200
96,201
97,195
98,191
99,205
100,199
101,207
102,203
103,199
104,200
105,204
106,212
107,206
108,210
109,197
110,192
111,209
112,208
113,201
114,202
115,206
116,214
117,219
118,219
119,217
120,212
121,213
122,210
123,208
124,208
125,213
126,210
127,209
128,202
129,207
130,206
131,206
132,214
133,213
134,218
135,211
136,210
137,208
138,211
139,205
140,214
141,206
142,205
143,191
144,195
145,200
146,191
147,197
148,194
149,186
150,186
151,192
152,195
153,198
154,206
155,203
156,203
157,198
158,202
159,209
160,211
161,202
162,212
163,208
164,210
165,207
166,195
167,184
168,188
169,198
170,201
171,198
172,191
173,200
174,203
175,202
176,200
177,205
178,210
179,209
180,210
181,208
182,200
183,202
184,203
185,200
186,198
187,199
188,204
189,203
190,210
191,207
192,207
193,207
194,203
195,203
196,205
197,204
198,208
199,202
200,205
201,201
202,204
203,211
204,200
205,188
206,189
207,193
208,191
209,188
210,194
211,192
212,195
213,204
214,205
215,210
216,205
217,213
218,215
219,213
220,209
221,203
222,201
223,206
224,204
225,209
226,209
227,206
228,195
229,188
230,191
231,197
232,196
233,190
234,181
235,182
236,189
237,194
238,204
239,203
240,205
241,198
242,199
243,203
244,214
245,217
246,219
247,211
248,208
249,201
250,199
