Year,Herbivore Count
0,48
1,83
2,112
3,109
4,109
5,131
6,140
7,159
8,174
9,175
10,178
11,179
12,174
13,179
14,186
15,175
16,180
17,185
18,191
19,204
20,205
21,204
22,199
23,201
24,200
25,202
26,194
27,203
28,203
29,203
30,208
31,209
32,206
33,203
34,206
35,199
36,208
37,207
38,203
39,195
40,199
41,209
42,203
43,201
44,196
45,193
46,200
47,196
48,201
49,199
50,203
51,194
52,197
53,202
54,195
55,198
56,195
57,183
58,193
59,207
60,207
61,207
62,210
63,213
64,209
65,205
66,210
67,217
68,212
69,209
70,210
71,214
72,222
73,215
74,223
75,214
76,208
77,206
78,205
79,195
80,194
81,188
82,187
83,187
84,195
85,194
86,190
87,195
88,193
89,202
90,201
91,201
92,200
93,201
94,204
95,208
96,206
97,200
98,199
99,196
100,191
101,186
102,189
103,186
104,201
105,198
106,194
107,196
108,191
109,197
110,205
111,198
112,200
113,200
114,196
115,207
116,210
117,212
118,213
119,215
120,219
121,217
122,223
123,209
124,207
125,207
126,208
127,195
128,188
129,187
130,192
131,212
132,205
133,202
134,211
135,195
136,193
137,193
138,198
139,204
140,207
141,204
142,191
143,191
144,188
145,195
146,193
147,199
148,202
149,205
150,196
151,191
152,198
153,201
154,204
155,209
156,205
157,211
158,205
159,210
160,210
161,213
162,210
163,202
164,199
165,194
166,199
167,196
168,196
169,198
170,192
171,191
172,185
173,185
174,196
175,200
176,204
177,199
178,198
179,192
180,182
181,194
182,202
183,197
184,201
185,198
186,201
187,199
188,199
189,199
190,188
191,193
192,191
193,188
194,189
195,196
196,200
197,205
198,201
199,200
200,203
201,207
202,214
203,203
204,195
205,196
206,205
207,207
208,194
209,196
210,186
211,188
212,186
213,189
214,188
215,189
216,199
217,193
218,188
219,195
220,192
221,193
222,189
223,193
224,205
225,213
226,210
227,213
228,214
229,206
230,204
231,203
232,194
233,183
234,187
235,177
236,183
237,191
238,201
239,200
240,207
241,214
242,207
243,198
244,196
245,197
246,196
247,195
248,189
249,186
250,198
