Year,Herbivore Count
0,47
1,85
2,110
3,100
4,104
5,122
6,144
7,149
8,172
9,177
10,172
11,169
12,186
13,196
14,208
15,211
16,215
17,211
18,208
19,213
20,216
21,215
22,213
23,217
24,210
25,221
26,227
27,220
28,216
29,217
30,215
31,212
32,210
33,208
34,211
35,213
36,206
37,208
38,196
39,191
40,196
41,198
42,199
43,205
44,195
45,184
46,185
47,191
48,199
49,210
50,199
51,194
52,191
53,195
54,195
55,193
56,194
57,202
58,202
59,193
60,196
61,198
62,206
63,205
64,203
65,206
66,203
67,204
68,205
69,210
70,216
71,216
72,206
73,204
74,205
75,206
76,201
77,201
78,204
79,208
80,205
81,208
82,217
83,216
84,213
85,204
86,199
87,208
88,210
89,225
90,220
91,222
92,217
93,210
94,210
95,213
96,209
97,199
98,201
99,203
100,206
101,201
102,202
103,202
104,199
105,195
106,194
107,199
108,196
109,195
110,200
111,192
112,205
113,209
114,220
115,220
116,213
117,199
118,195
119,204
120,204
121,205
122,200
123,202
124,211
125,211
126,209
127,209
128,216
129,214
130,209
131,212
132,205
133,193
134,198
135,200
136,204
137,205
138,204
139,206
140,208
141,198
142,195
143,193
144,195
145,189
146,187
147,174
148,180
149,186
150,184
151,192
152,190
153,196
154,205
155,210
156,212
157,208
158,209
159,209
160,197
161,190
162,201
163,205
164,200
165,201
166,193
167,198
168,194
169,182
170,180
171,189
172,199
173,203
174,204
175,201
176,210
177,197
178,202
179,193
180,194
181,189
182,189
183,190
184,188
185,189
186,196
187,200
188,210
189,209
190,199
191,201
192,197
193,205
194,205
195,206
196,206
197,204
198,210
199,209
200,199
201,196
202,200
203,195
204,193
205,200
206,190
207,201
208,189
209,202
210,201
211,199
212,197
213,201
214,207
215,189
216,188
217,180
218,183
219,187
220,186
221,186
222,187
223,185
224,186
225,193
226,199
227,195
228,183
229,180
230,186
231,193
232,198
233,204
234,209
235,209
236,209
237,211
238,207
239,214
240,205
241,196
242,188
243,190
244,196
245,199
246,203
247,204
248,201
249,197
250,200
