Year,Herbivore Count
0,50
1,89
2,108
3,95
4,104
5,128
6,144
7,160
8,160
9,165
10,167
11,174
12,180
13,196
14,198
15,191
16,192
17,196
18,184
19,184
20,198
21,208
22,206
23,207
24,206
25,203
26,211
27,211
28,204
29,196
30,194
31,207
32,194
33,182
34,175
35,182
36,185
37,191
38,201
39,199
40,204
41,198
42,191
43,208
44,215
45,217
46,207
47,214
48,213
49,227
50,220
51,215
52,204
53,198
54,202
55,201
56,203
57,196
58,198
59,200
60,209
61,208
62,195
63,197
64,197
65,200
66,203
67,209
68,202
69,196
70,184
71,187
72,194
73,193
74,197
75,195
76,202
77,201
78,203
79,202
80,198
81,202
82,202
83,203
84,216
85,213
86,212
87,219
88,206
89,203
90,207
91,210
92,211
93,196
94,206
95,204
96,198
97,206
98,202
99,201
100,195
101,205
102,210
103,209
104,201
