Year,Herbivore Count
0,49
1,84
2,111
3,114
4,117
5,133
6,151
7,164
8,163
9,170
10,169
11,184
12,191
13,187
14,197
15,207
16,209
17,204
18,207
19,204
20,209
21,209
22,204
23,210
24,206
25,204
26,206
27,208
28,205
29,201
30,208
31,195
32,193
33,200
34,200
35,209
36,206
37,198
38,196
39,199
40,200
41,203
42,202
43,201
44,196
45,193
46,197
47,194
48,205
49,199
50,197
51,202
52,206
53,201
54,200
55,206
56,203
57,206
58,210
59,205
60,207
61,210
62,215
63,213
64,210
65,214
66,217
67,207
68,211
69,208
70,209
71,210
72,204
73,200
74,194
75,202
76,207
77,206
78,209
79,215
80,219
81,208
82,210
83,213
84,211
85,206
86,204
87,196
88,197
89,189
90,194
91,197
92,197
93,198
94,195
95,199
96,199
97,203
98,205
99,199
100,190
101,197
102,195
103,193
104,201
105,207
106,211
107,208
108,204
109,217
110,202
111,209
112,207
113,200
114,209
115,208
116,207
117,210
118,203
119,214
120,203
121,206
122,201
123,203
124,208
125,203
126,202
127,197
128,194
129,197
130,195
131,197
132,193
133,197
134,193
135,199
136,192
137,196
138,199
139,198
140,192
141,184
142,180
143,189
144,198
145,188
146,185
147,195
148,203
149,199
150,203
151,198
152,196
153,193
154,198
155,199
156,195
157,198
158,193
159,196
160,198
161,203
162,199
163,201
164,196
165,208
166,212
167,212
168,213
169,222
170,213
171,220
172,228
173,224
174,222
175,214
176,213
177,221
178,216
179,211
180,215
181,218
182,220
183,210
184,207
185,210
186,208
187,215
188,216
189,219
190,229
191,225
192,221
193,224
194,220
195,218
196,218
197,223
198,198
199,191
200,192
201,196
202,196
203,193
204,190
205,187
206,190
207,189
208,188
209,198
210,199
211,198
212,194
213,209
214,200
215,203
216,205
217,218
218,217
219,207
220,198
221,200
222,194
223,200
224,203
225,203
226,211
227,224
228,219
229,220
230,218
231,224
232,216
233,209
234,216
235,214
236,213
237,204
238,199
239,207
240,207
241,195
242,201
243,197
244,201
245,196
246,199
247,200
248,204
249,211
250,212
