Year,Herbivore Count
0,48
1,83
2,110
3,105
4,105
5,126
6,141
7,154
8,154
9,160
10,165
11,172
12,177
13,182
14,181
15,185
16,179
17,187
18,188
19,192
20,197
21,197
22,196
23,197
24,200
25,208
26,207
27,207
28,201
29,211
30,218
31,210
32,201
33,197
34,195
35,193
36,199
37,198
38,202
39,203
40,205
41,198
42,201
43,205
44,207
45,203
46,202
47,196
48,195
49,201
50,204
51,192
52,204
53,199
54,196
55,201
56,206
57,204
58,205
59,199
60,204
61,210
62,202
63,202
64,193
65,190
66,190
67,191
68,201
69,198
70,188
71,183
72,188
73,184
74,186
75,189
76,193
77,184
78,181
79,181
80,190
81,197
82,204
83,200
84,198
85,186
86,179
87,187
88,195
89,191
90,195
91,194
92,197
93,199
94,198
95,193
96,198
97,199
98,200
99,213
100,205
101,205
102,202
103,199
104,197
105,204
106,213
107,217
108,220
109,218
110,208
111,208
112,220
113,224
114,223
115,218
116,214
117,215
118,215
119,211
120,210
121,216
122,208
123,208
124,206
125,201
126,198
127,204
128,197
129,202
130,201
131,200
132,199
133,202
134,190
135,183
136,190
137,194
138,194
139,193
140,202
141,209
142,198
143,208
144,204
145,205
146,202
147,203
148,204
149,189
150,195
151,186
152,192
153,203
154,205
155,212
156,212
157,210
158,213
159,213
160,214
161,209
162,205
163,205
164,215
165,216
166,209
167,201
168,198
169,211
170,213
171,214
172,216
173,210
174,204
175,188
176,193
177,199
178,211
179,206
180,205
181,199
182,196
183,201
184,200
185,204
186,209
187,215
188,208
189,202
190,200
191,196
192,206
193,195
194,202
195,196
196,196
197,185
198,194
199,196
200,209
201,198
202,188
203,182
204,175
205,178
206,186
207,194
208,197
209,206
210,205
211,209
212,207
213,206
214,205
215,200
216,199
217,190
218,184
219,198
220,187
221,183
222,183
223,193
224,195
225,201
226,201
227,194
228,199
229,208
230,196
231,193
232,200
233,192
234,193
235,199
236,203
237,211
238,209
239,207
240,195
241,194
242,196
243,198
244,208
245,203
246,202
247,202
248,202
249,197
250,208
