Year,Herbivore Count
0,50
1,93
2,118
3,104
4,107
5,127
6,143
7,156
8,172
9,169
10,167
11,173
12,175
13,188
14,192
15,183
16,177
17,187
18,185
19,202
20,202
21,198
22,214
23,214
24,207
25,207
26,203
27,204
28,198
29,188
30,188
31,196
32,180
33,192
34,186
35,192
36,201
37,202
38,204
39,198
40,191
41,199
42,195
43,193
44,182
45,189
46,197
47,193
48,201
49,201
50,201
51,202
52,200
53,204
54,196
55,199
56,202
57,212
58,228
59,231
60,214
61,212
62,205
63,205
64,209
65,204
66,200
67,205
68,207
69,209
70,202
71,196
72,192
73,187
74,197
75,191
76,192
77,194
78,201
79,207
80,213
81,218
82,194
83,201
84,215
85,208
86,208
87,207
88,202
89,203
90,197
91,194
92,198
93,199
94,202
95,206
96,200
97,191
98,188
99,190
100,195
101,196
102,209
103,213
104,214
105,210
106,204
107,214
108,209
109,204
110,205
111,204
112,207
113,209
114,209
115,215
116,223
117,229
118,219
119,220
120,223
121,216
122,209
123,205
124,211
125,202
126,210
127,211
128,202
129,200
130,198
131,199
132,195
133,186
134,194
135,194
136,197
137,191
138,194
139,195
140,206
141,196
142,187
143,194
144,187
145,198
146,203
147,197
148,199
149,200
150,209
151,200
152,198
153,205
154,204
155,210
156,211
157,218
158,223
159,219
160,218
161,230
162,220
163,218
164,216
165,219
166,224
167,224
168,221
169,219
170,213
171,205
172,206
173,206
174,199
175,202
176,204
177,209
178,207
179,208
180,200
181,205
182,203
183,193
184,198
185,188
186,182
187,173
188,168
189,172
190,178
191,173
192,167
193,180
194,181
195,193
196,199
197,182
198,192
199,192
200,195
201,198
202,198
203,199
204,216
205,203
206,204
207,205
208,195
209,191
210,203
211,200
212,196
213,198
214,194
215,205
216,218
217,219
218,205
219,210
220,212
221,212
222,212
223,203
224,214
225,199
226,200
227,197
228,203
229,196
230,201
231,203
232,207
233,194
234,194
235,192
236,196
237,209
238,215
239,217
240,210
241,208
242,214
243,209
244,207
245,203
246,213
247,205
248,207
249,202
250,197
