Year,Herbivore Count
0,48
1,86
2,116
3,110
4,110
5,125
6,147
7,162
8,162
9,166
10,165
11,169
12,177
13,186
14,200
15,193
16,186
17,194
18,185
19,190
20,198
21,198
22,200
23,193
24,210
25,214
26,216
27,212
28,205
29,208
30,205
31,207
32,196
33,202
34,202
35,200
36,187
37,201
38,208
39,201
40,193
41,196
42,186
43,187
44,179
45,194
46,194
47,200
48,206
49,209
50,225
51,213
52,213
53,213
54,203
55,212
56,215
57,201
58,200
59,193
60,195
61,198
62,206
63,208
64,202
65,196
66,198
67,194
68,203
69,198
70,204
71,207
72,199
73,205
74,202
75,204
76,212
77,212
78,201
79,201
80,204
81,208
82,223
83,225
84,214
85,216
86,206
87,216
88,207
89,197
90,203
91,199
92,206
93,196
94,199
95,200
96,207
97,196
98,195
99,196
100,196
101,208
102,204
103,195
104,193
105,202
106,203
107,197
108,197
109,199
110,203
111,198
112,201
113,206
114,201
115,206
116,210
117,200
118,204
119,209
120,202
121,199
122,207
123,197
124,193
125,187
126,183
127,184
128,183
129,188
130,184
131,194
132,201
133,196
134,197
135,202
136,194
137,197
138,199
139,209
140,208
141,195
142,204
143,199
144,203
145,198
146,199
147,201
148,204
149,204
150,211
151,207
152,194
153,203
154,209
155,207
156,213
157,206
158,209
159,209
160,216
161,217
162,216
163,215
164,206
165,196
166,193
167,193
168,190
169,193
170,191
171,189
172,198
173,206
174,204
175,202
176,192
177,196
178,203
179,203
180,197
181,193
182,198
183,187
184,186
185,194
186,203
187,211
188,215
189,208
190,210
191,211
192,211
193,221
194,207
195,196
196,198
197,198
198,199
199,202
200,194
201,208
202,206
203,194
204,190
205,198
206,187
207,192
208,189
209,186
210,188
211,186
212,180
213,174
214,177
215,179
216,186
217,194
218,198
219,188
220,192
221,202
222,203
223,204
224,210
225,208
226,197
227,193
228,192
229,199
230,193
231,189
232,194
233,205
234,191
235,197
236,200
237,201
238,204
239,199
240,201
241,207
242,212
243,211
244,203
245,211
246,213
247,211
248,217
249,215
250,216
