Year,Herbivore Count
0,49
1,80
2,103
3,98
4,108
5,123
6,146
7,169
8,164
9,173
10,178
11,192
12,190
13,188
14,197
15,190
16,194
17,188
18,198
19,206
20,209
21,201
22,202
23,198
24,190
25,192
26,202
27,205
28,202
29,208
30,196
31,197
32,200
33,202
34,200
35,203
36,198
37,193
38,202
39,199
40,212
41,206
42,203
43,203
44,199
45,198
46,193
47,205
48,205
49,205
50,199
51,203
52,203
53,204
54,208
55,204
56,209
57,208
58,218
59,218
60,214
61,215
62,216
63,208
64,198
65,198
66,198
67,202
68,200
69,204
70,206
71,212
72,214
73,210
74,215
75,216
76,217
77,216
78,211
79,204
80,209
81,200
82,203
83,197
84,204
85,209
86,203
87,214
88,207
89,205
90,199
91,198
92,197
93,198
94,193
95,199
96,200
97,202
98,191
99,183
100,183
101,182
102,191
103,186
104,192
105,191
106,186
107,196
108,199
109,197
110,195
111,192
112,193
113,193
114,202
115,208
116,209
117,209
118,209
119,205
120,214
121,209
122,206
123,196
124,189
125,184
126,180
127,191
128,193
129,190
130,198
131,198
132,194
133,194
134,199
135,202
136,187
137,184
138,186
139,195
140,202
141,205
142,205
143,208
144,207
145,213
146,212
147,202
148,197
149,202
150,192
151,193
152,189
153,182
154,193
155,188
156,185
157,182
158,189
159,171
160,169
161,172
162,186
163,193
164,188
165,186
166,190
167,195
168,195
169,205
170,204
171,198
172,193
173,200
174,204
175,201
176,192
177,201
178,189
179,191
180,194
181,189
182,195
183,203
184,199
185,195
186,186
187,186
188,186
189,185
190,179
191,186
192,183
193,179
194,186
195,186
196,191
197,206
198,207
199,207
200,209
201,206
202,202
203,208
204,204
205,200
206,204
207,201
208,206
209,210
210,206
211,187
212,201
213,193
214,195
215,200
216,203
217,204
218,215
219,209
220,208
221,214
222,207
223,197
224,201
225,210
226,196
227,204
228,209
229,208
230,199
231,195
232,202
233,193
234,195
235,197
236,192
237,196
238,198
239,197
240,208
241,199
242,197
243,196
244,197
245,203
246,194
247,207
248,192
249,190
250,199
