Year,Herbivore Count
0,46
1,76
2,108
3,109
4,117
5,131
6,149
7,157
8,174
9,173
10,177
11,186
12,188
13,196
14,200
15,205
16,210
17,214
18,219
19,218
20,224
21,225
22,229
23,238
24,231
25,231
26,232
27,221
28,224
29,216
30,205
31,198
32,201
33,200
34,188
35,201
36,205
37,194
38,189
39,198
40,197
41,201
42,199
43,199
44,203
45,207
46,213
47,217
48,206
49,197
50,194
51,185
52,195
53,199
54,197
55,198
56,204
57,201
58,197
59,194
60,195
61,199
62,212
63,213
64,210
65,210
66,202
67,207
68,211
69,214
70,207
71,197
72,192
73,192
74,204
75,205
76,208
77,206
78,198
79,197
80,198
81,198
82,199
83,192
84,184
85,188
86,200
87,204
88,203
89,200
90,200
91,190
92,194
93,201
94,205
95,199
96,198
97,193
98,196
99,205
100,218
101,205
102,204
103,208
104,207
105,202
106,204
107,205
108,191
109,198
110,202
111,202
112,202
113,198
114,199
115,205
116,214
117,213
118,206
119,209
120,219
121,220
122,224
123,227
124,225
125,221
126,222
127,206
128,206
129,199
130,209
131,210
132,207
133,204
134,200
135,208
136,212
137,212
138,209
139,197
140,194
141,210
142,210
143,215
144,211
145,209
146,212
147,205
148,209
149,207
150,211
151,203
152,199
153,201
154,212
155,205
156,211
157,207
158,212
159,202
160,204
161,213
162,209
163,205
164,206
165,210
166,212
167,213
168,216
169,212
170,201
171,197
172,208
173,224
174,216
175,209
176,205
177,189
178,185
179,196
180,207
181,209
182,218
183,215
184,210
185,205
186,213
187,221
188,210
189,215
190,207
191,209
192,215
193,213
194,207
195,196
196,196
197,203
198,201
199,200
200,195
201,196
202,192
203,204
204,208
205,205
206,198
207,192
208,194
209,199
210,199
211,204
212,196
213,212
214,212
215,200
216,205
217,207
218,199
219,198
220,197
221,202
222,197
223,200
224,204
225,204
226,210
227,201
228,207
229,205
230,199
231,197
232,201
233,209
234,205
235,197
236,201
237,205
238,206
239,194
240,192
241,185
242,187
243,193
244,203
245,204
246,199
247,204
248,200
249,197
250,199
