Year,Herbivore Count
0,46
1,79
2,106
3,99
4,101
5,119
6,142
7,160
8,168
9,171
10,174
11,181
12,192
13,194
14,191
15,181
16,187
17,187
18,191
19,193
20,203
21,200
22,192
23,201
24,195
25,194
26,180
27,190
28,195
29,197
30,199
31,196
32,182
33,184
34,170
35,173
36,193
37,199
38,207
39,202
40,191
41,196
42,207
43,190
44,189
45,194
46,189
47,189
48,190
49,187
50,183
51,191
52,187
53,192
54,195
55,202
56,202
57,199
58,196
59,188
60,192
61,206
62,211
63,210
64,201
65,186
66,185
67,191
68,198
69,195
70,196
71,199
72,194
73,195
74,199
75,194
76,204
77,210
78,210
79,206
80,217
81,216
82,210
83,198
84,205
85,206
86,205
87,213
88,212
89,214
90,213
91,199
92,205
93,193
94,190
95,188
96,199
97,210
98,209
99,204
100,203
101,199
102,210
103,208
104,206
105,203
106,203
107,199
108,198
109,196
110,185
111,198
112,190
113,182
114,190
115,187
116,202
117,221
118,219
119,221
120,227
121,223
122,218
123,218
124,225
125,228
126,222
127,230
128,230
129,221
130,213
131,207
132,207
133,197
134,201
135,198
136,212
137,209
138,214
139,214
140,210
141,204
142,200
143,196
144,196
145,202
146,198
147,206
148,208
149,203
150,197
151,195
152,197
153,200
154,206
155,208
156,195
157,197
158,198
159,204
160,204
161,210
162,210
163,215
164,218
165,218
166,218
167,221
168,223
169,221
170,218
171,205
172,204
173,202
174,196
175,206
176,205
177,200
178,194
179,193
180,207
181,220
182,225
183,222
184,218
185,209
186,206
187,203
188,195
189,206
190,209
191,209
192,199
193,198
194,209
195,211
196,209
197,204
198,202
199,205
200,203
201,202
202,203
203,204
204,204
205,205
206,206
207,203
208,203
209,198
210,202
211,208
212,197
213,185
214,193
215,198
216,208
217,205
218,197
219,196
220,199
221,204
222,212
223,216
224,205
225,207
226,202
227,214
228,203
229,207
230,200
231,208
232,203
233,206
234,198
235,191
236,201
237,198
238,193
239,190
240,191
241,200
242,207
243,196
244,200
245,194
246,192
247,191
248,197
249,192
250,192
