Year,Herbivore Count
0,45
1,79
2,102
3,88
4,99
5,127
6,141
7,157
8,165
9,166
10,168
11,184
12,194
13,204
14,208
15,204
16,203
17,201
18,203
19,198
20,199
21,193
22,191
23,202
24,194
25,199
26,212
27,208
28,200
29,195
30,202
31,211
32,216
33,223
34,223
35,225
36,220
37,224
38,219
39,230
40,222
41,219
42,210
43,210
44,206
45,198
46,200
47,194
48,187
49,193
50,198
51,208
52,208
53,200
54,210
55,216
56,211
57,209
58,207
59,205
60,195
61,200
62,210
63,199
64,204
65,200
66,192
67,201
68,203
69,200
70,203
71,201
72,196
73,203
74,202
75,195
76,204
77,201
78,203
79,205
80,201
81,202
82,196
83,198
84,190
85,195
86,205
87,205
88,191
89,191
90,192
91,194
92,198
93,201
94,204
95,197
96,197
97,190
98,188
99,194
100,197
101,199
102,197
103,203
104,202
105,208
106,201
107,203
108,202
109,201
110,209
111,211
112,199
113,190
114,187
115,190
116,185
117,205
118,204
119,203
120,191
121,188
122,197
123,195
124,188
125,198
126,198
127,203
128,209
129,208
130,207
131,200
132,201
133,192
134,208
135,201
136,197
137,204
138,206
139,205
140,212
141,212
142,215
143,207
144,202
145,209
146,208
147,207
148,192
149,191
150,197
151,198
152,207
153,207
154,217
155,222
156,218
157,216
158,208
159,198
160,195
161,194
162,197
163,204
164,202
165,212
166,204
167,198
168,201
169,208
170,193
171,199
172,198
173,204
174,209
175,209
176,212
177,210
178,195
179,195
180,198
181,199
182,196
183,204
184,206
185,207
186,208
187,215
188,213
189,211
190,217
191,212
192,208
193,205
194,207
195,211
196,206
197,199
198,205
199,200
200,193
201,192
202,200
203,198
204,199
205,203
206,198
207,193
208,194
209,190
210,199
211,203
212,213
213,216
214,201
215,196
216,182
217,187
218,187
219,176
220,182
221,196
222,190
223,196
224,197
225,190
226,189
227,189
228,187
229,191
230,200
231,208
232,202
233,202
234,198
235,196
236,200
237,192
238,189
239,191
240,197
241,194
242,205
243,209
244,209
245,200
246,199
247,204
248,217
249,221
250,205
