Year,Herbivore Count
0,46
1,79
2,101
3,97
4,101
5,119
6,139
7,160
8,158
9,152
10,168
11,179
12,196
13,203
14,195
15,200
16,206
17,207
18,197
19,208
20,202
21,189
22,187
23,199
24,201
25,203
26,200
27,210
28,210
29,208
30,215
31,212
32,211
33,203
34,209
35,204
36,213
37,215
38,214
39,207
40,210
41,209
42,205
43,192
44,193
45,195
46,197
47,195
48,194
49,200
50,195
51,200
52,207
53,211
54,203
55,211
56,208
57,219
58,205
59,197
60,201
61,203
62,209
63,208
64,205
65,215
66,214
67,208
68,203
69,207
70,204
71,208
72,203
73,212
74,206
75,213
76,210
77,210
78,210
79,208
80,203
81,211
82,211
83,209
84,212
85,219
86,218
87,219
88,218
89,221
90,222
91,215
92,212
93,202
94,208
95,215
96,215
97,207
98,188
99,193
100,198
101,191
102,188
103,199
104,203
105,200
106,192
107,191
108,178
109,186
110,201
111,202
112,191
113,192
114,195
115,205
116,203
117,204
118,194
119,189
120,189
121,195
122,204
123,205
124,197
125,200
126,197
127,193
128,191
129,199
130,194
131,198
132,206
133,200
134,202
135,200
136,205
137,202
138,201
139,198
140,199
141,200
142,204
143,199
144,210
145,205
146,209
147,206
148,208
149,203
150,196
151,207
152,199
153,202
154,203
155,209
156,211
157,220
158,216
159,216
160,205
161,203
162,202
163,206
164,196
165,201
166,198
167,202
168,208
169,211
170,211
171,216
172,210
173,218
174,217
175,212
176,215
177,205
178,201
179,204
180,198
181,199
182,199
183,207
184,195
185,200
186,202
187,217
188,217
189,215
190,209
191,203
192,197
193,206
194,208
195,208
196,200
197,200
198,194
199,197
200,197
201,200
202,193
203,187
204,185
205,195
206,208
207,197
208,200
209,189
210,196
211,207
212,212
213,215
214,222
215,233
216,233
217,232
218,219
219,220
220,217
221,211
222,204
223,206
224,202
225,202
226,195
227,191
228,194
229,195
230,197
231,209
232,203
233,194
234,190
235,189
236,186
237,181
238,186
239,188
240,189
241,198
242,198
243,193
244,197
245,196
246,187
247,200
248,201
249,204
250,197
