Year,Herbivore Count
0,46
1,80
2,110
3,102
4,105
5,126
6,139
7,165
8,168
9,166
10,157
11,162
12,174
13,193
14,194
15,193
16,190
17,185
18,192
19,197
20,202
21,199
22,206
23,203
24,204
25,208
26,210
27,214
28,210
29,210
30,218
31,218
32,217
33,216
34,213
35,207
36,202
37,201
38,206
39,208
40,206
41,207
42,196
43,206
44,212
45,210
46,203
47,198
48,205
49,205
50,203
51,207
52,212
53,207
54,203
55,202
56,206
57,196
58,209
59,205
60,197
61,206
62,213
63,209
64,208
65,206
66,206
67,202
68,200
69,190
70,197
71,202
72,197
73,202
74,203
75,202
76,199
77,199
78,202
79,207
80,208
81,213
82,208
83,203
84,202
85,198
86,209
87,206
88,213
89,201
90,196
91,202
92,195
93,204
94,198
95,205
96,202
97,191
98,190
99,187
100,188
101,198
102,200
103,209
104,210
105,198
106,199
107,198
108,195
109,191
110,199
111,189
112,182
113,179
114,180
115,184
116,192
117,194
118,203
119,205
120,208
121,207
122,205
123,201
124,201
125,203
126,203
127,207
128,212
129,207
130,206
131,203
132,210
133,206
134,212
135,205
136,205
137,204
138,206
139,207
140,212
141,205
142,198
143,199
144,194
145,201
146,199
147,197
148,198
149,199
150,199
151,196
152,201
153,198
154,195
155,196
156,190
157,190
158,192
159,195
160,196
161,190
162,192
163,195
164,199
165,193
166,194
167,201
168,207
169,215
170,210
171,214
172,201
173,199
174,205
175,203
176,208
177,212
178,214
179,213
180,205
181,212
182,207
183,206
184,206
185,210
186,209
187,206
188,210
189,214
190,212
191,213
192,206
193,194
194,195
195,196
196,207
197,201
198,208
199,199
200,203
201,206
202,204
203,194
204,210
205,219
206,207
207,211
208,198
209,201
210,194
211,206
212,201
213,197
214,196
215,196
216,201
217,199
218,209
219,205
220,200
221,188
222,183
223,175
224,191
225,191
226,193
227,188
228,196
229,196
230,194
231,196
232,194
233,191
234,189
235,187
236,183
237,188
238,185
239,193
240,188
241,181
242,194
243,196
244,206
245,215
246,209
247,202
248,202
249,209
250,214
