Year,Herbivore Count
0,46
1,82
2,105
3,97
4,99
5,125
6,153
7,160
8,160
9,164
10,169
11,166
12,180
13,184
14,188
15,192
16,194
17,195
18,199
19,202
20,198
21,199
22,199
23,201
24,208
25,211
26,212
27,211
28,207
29,210
30,219
31,223
32,222
33,214
34,201
35,199
36,210
37,215
38,211
39,193
40,191
41,190
42,202
43,206
44,210
45,215
46,214
47,210
48,207
49,197
50,201
51,204
52,210
53,213
54,207
55,201
56,199
57,189
58,192
59,193
60,181
61,186
62,196
63,196
64,188
65,191
66,194
67,188
68,193
69,203
70,204
71,202
72,211
73,201
74,202
75,207
76,198
77,203
78,197
79,201
80,206
81,205
82,205
83,194
84,203
85,204
86,206
87,201
88,195
89,191
90,177
91,177
92,188
93,194
94,199
95,197
96,191
97,183
98,197
99,203
100,203
101,198
102,201
103,199
104,204
105,202
106,210
107,216
108,210
109,208
110,204
111,206
112,197
113,192
114,198
115,201
116,192
117,193
118,198
119,205
120,202
121,206
122,207
123,199
124,199
125,196
126,208
127,216
128,213
129,204
130,204
131,200
132,209
133,198
134,197
135,191
136,189
137,196
138,193
139,193
140,210
141,204
142,202
143,205
144,209
145,198
146,197
147,203
148,204
149,200
150,198
151,199
152,201
153,200
154,204
155,204
156,209
157,207
158,197
159,203
160,202
161,206
162,204
163,209
164,199
165,190
166,197
167,198
168,198
169,197
170,206
171,207
172,196
173,200
174,201
175,211
176,207
177,207
178,208
179,211
180,198
181,195
182,198
183,221
184,218
185,213
186,211
187,217
188,217
189,217
190,214
191,227
192,223
193,223
194,213
195,195
196,198
197,199
198,193
199,201
200,191
201,184
202,197
203,190
204,185
205,185
206,186
207,185
208,184
209,186
210,195
211,185
212,200
213,197
214,201
215,197
216,202
217,204
218,206
219,199
220,199
221,206
222,220
223,226
224,215
225,225
226,213
227,216
228,219
229,216
230,215
231,220
232,228
233,227
234,228
235,220
236,218
237,210
238,215
239,211
240,207
241,199
242,202
243,209
244,197
245,191
246,202
247,195
248,194
249,203
250,198
