Year,Herbivore Count
0,48
1,81
2,109
3,106
4,111
5,129
6,155
7,172
8,175
9,174
10,171
11,177
12,190
13,193
14,204
15,202
16,196
17,197
18,201
19,208
20,203
21,203
22,201
23,201
24,207
25,209
26,200
27,197
28,199
29,194
30,193
31,196
32,190
33,195
34,194
35,185
36,190
37,194
38,203
39,194
40,197
41,195
42,186
43,197
44,197
45,200
46,208
47,205
48,202
49,202
50,204
51,196
52,199
53,206
54,210
55,207
56,201
57,198
58,193
59,182
60,187
61,198
62,203
63,208
64,206
65,191
66,196
67,191
68,192
69,192
70,196
71,196
72,205
73,210
74,209
75,205
76,206
77,205
78,205
79,200
80,208
81,213
82,214
83,210
84,208
85,216
86,202
87,200
88,200
89,201
90,207
91,213
92,210
93,209
94,210
95,208
96,201
97,193
98,189
99,193
100,196
101,188
102,191
103,196
104,198
105,206
106,205
107,209
108,203
109,199
110,191
111,186
112,187
113,188
114,185
115,189
116,191
117,192
118,189
119,197
120,199
121,191
122,191
123,201
124,213
125,206
126,205
127,211
128,209
129,209
130,201
131,201
132,205
133,211
134,200
135,190
136,190
137,186
138,191
139,192
140,190
141,195
142,194
143,204
144,209
145,200
146,202
147,204
148,211
149,209
150,210
151,208
152,210
153,203
154,209
155,209
156,199
157,202
158,204
159,208
160,213
161,208
162,203
163,208
164,207
165,205
166,188
167,185
168,191
169,187
170,189
171,200
172,199
173,201
174,202
175,197
176,193
177,194
178,185
179,195
180,195
181,198
182,199
183,199
184,199
185,200
186,205
187,204
188,202
189,196
190,199
191,185
192,190
193,197
194,199
195,204
196,205
197,215
198,217
199,212
200,215
201,203
202,201
203,201
204,203
205,205
206,213
207,208
208,202
209,211
210,207
211,209
212,190
213,201
214,195
215,193
216,185
217,195
218,199
219,194
220,198
221,197
222,193
223,192
224,191
225,186
226,190
227,199
228,202
229,196
230,202
231,201
232,202
233,203
234,208
235,215
236,214
237,208
238,212
239,213
240,206
241,213
242,226
243,218
244,215
245,214
246,206
247,203
248,199
249,203
250,211
