Year,Herbivore Count
0,46
1,79
2,93
3,95
4,97
5,124
6,143
7,153
8,162
9,165
10,160
11,167
12,183
13,197
14,196
15,190
16,194
17,192
18,195
19,203
20,204
21,203
22,210
23,206
24,212
25,220
26,216
27,216
28,218
29,215
30,216
31,212
32,218
33,202
34,197
35,207
36,204
37,203
38,204
39,210
40,210
41,210
42,208
43,207
44,206
45,203
46,211
47,204
48,203
49,212
50,207
51,204
52,202
53,203
54,198
55,189
56,180
57,195
58,206
59,206
60,198
61,190
62,198
63,195
64,191
65,192
66,196
67,206
68,211
69,207
70,209
71,210
72,200
73,201
74,205
75,205
76,205
77,205
78,201
79,188
80,197
81,205
82,203
83,203
84,207
85,191
86,187
87,200
88,204
89,207
90,206
91,204
92,202
93,203
94,202
95,206
96,195
97,188
98,185
99,190
100,194
101,202
102,201
103,199
104,206
105,202
106,205
107,199
108,208
109,215
110,215
111,214
112,222
113,223
114,217
115,211
116,209
117,209
118,198
119,198
120,199
121,191
122,204
123,206
124,214
125,206
126,207
127,213
128,212
129,209
130,216
131,208
132,204
133,200
134,204
135,204
136,204
137,210
138,212
139,208
140,203
141,212
142,215
143,218
144,218
145,208
146,199
147,203
148,205
149,210
150,213
151,211
152,209
153,204
154,193
155,203
156,209
157,218
158,212
159,209
160,205
161,208
162,216
163,215
164,204
165,199
166,190
167,186
168,201
169,213
170,212
171,212
172,210
173,211
174,206
175,211
176,204
177,210
178,207
179,223
180,225
181,218
182,210
183,208
184,196
185,212
186,214
187,203
188,203
189,211
190,210
191,220
192,221
193,224
194,223
195,217
196,209
197,206
198,215
199,224
200,216
201,215
202,213
203,213
204,211
205,200
206,200
207,188
208,190
209,189
210,187
211,196
212,193
213,191
214,194
215,195
216,196
217,197
218,192
219,183
220,178
221,175
222,188
223,192
224,183
225,186
226,187
227,197
228,204
229,198
230,195
231,186
232,184
233,196
234,202
235,204
236,209
237,205
238,200
239,210
240,217
241,211
242,215
243,215
244,217
245,215
246,215
247,211
248,209
249,201
250,193
