Year,Herbivore Count
0,45
1,67
2,90
3,88
4,93
5,112
6,137
7,152
8,158
9,155
10,163
11,177
12,188
13,204
14,199
15,194
16,190
17,190
18,196
19,202
20,200
21,200
22,198
23,194
24,207
25,199
26,197
27,191
28,203
29,194
30,193
31,190
32,193
33,191
34,188
35,196
36,192
37,191
38,199
39,192
40,187
41,184
42,183
43,198
44,211
45,204
46,200
47,199
48,202
49,202
50,203
51,199
52,204
53,211
54,214
55,203
56,215
57,224
58,219
59,216
60,216
61,210
62,215
63,227
64,222
65,212
66,204
67,211
68,215
69,204
70,204
71,182
72,196
73,195
74,184
75,192
76,191
77,192
78,192
79,192
80,190
81,189
82,192
83,196
84,205
85,209
86,213
87,211
88,202
89,196
90,191
91,200
92,194
93,199
94,203
95,210
96,208
97,198
98,197
99,203
100,196
101,206
102,217
103,214
104,209
105,206
106,207
107,219
108,224
109,223
110,215
111,208
112,206
113,201
114,202
115,201
116,201
117,204
118,204
119,200
120,206
121,198
122,210
123,198
124,197
125,191
126,195
127,192
128,194
129,197
130,192
131,200
132,205
133,208
134,212
135,211
136,221
137,213
138,207
139,221
140,212
141,204
142,200
143,204
144,208
145,211
146,211
147,206
148,205
149,208
150,215
151,216
152,210
153,211
154,212
155,206
156,207
157,208
158,204
159,199
160,195
161,195
162,199
163,201
164,202
165,198
166,205
167,207
168,208
169,197
170,199
171,204
172,204
173,200
174,202
175,211
176,199
177,203
178,202
179,214
180,207
181,201
182,201
183,201
184,202
185,198
186,203
187,205
188,195
189,194
190,196
191,188
192,195
193,185
194,190
195,196
196,199
197,198
198,203
199,210
200,213
201,211
202,201
203,199
204,199
205,197
206,200
207,202
208,197
209,202
210,203
211,210
212,203
213,210
214,203
215,201
216,210
217,214
218,209
219,205
220,204
221,195
222,193
223,190
224,191
225,194
226,197
227,191
228,195
229,203
230,203
231,212
232,210
233,217
234,211
235,223
236,213
237,214
238,213
239,218
240,211
241,214
242,208
243,207
244,199
245,204
246,216
247,214
248,211
249,211
250,211
