Year,Herbivore Count
0,48
1,81
2,112
3,114
4,116
5,126
6,148
7,166
8,178
9,175
10,170
11,165
12,169
13,171
14,180
15,182
16,191
17,190
18,199
19,199
20,198
21,201
22,197
23,189
24,199
25,207
26,203
27,212
28,211
29,207
30,207
31,204
32,200
33,189
34,196
35,208
36,213
37,215
38,206
39,201
40,197
41,199
42,203
43,210
44,213
45,218
46,220
47,220
48,212
49,218
50,213
51,201
52,202
53,194
54,194
55,194
56,195
57,195
58,205
59,206
60,199
61,202
62,205
63,207
64,211
65,206
66,217
67,212
68,199
69,200
70,216
71,205
72,207
73,206
74,215
75,224
76,232
77,230
78,223
79,217
80,208
81,201
82,206
83,210
84,210
85,211
86,211
87,205
88,195
89,197
90,197
91,192
92,189
93,192
94,191
95,198
96,194
97,202
98,200
99,196
100,205
101,194
102,200
103,204
104,205
105,204
106,203
107,195
108,200
109,193
110,194
111,201
112,202
113,205
114,199
115,204
116,200
117,201
118,204
119,208
120,211
121,210
122,223
123,220
124,215
125,216
126,209
127,209
128,207
129,208
130,204
131,192
132,175
133,183
134,191
135,197
136,201
137,200
138,201
139,197
140,185
141,182
142,194
143,195
144,188
145,197
146,193
147,192
148,194
149,196
150,195
151,192
152,191
153,196
154,189
155,192
156,199
157,207
158,224
159,223
160,223
161,225
162,213
163,208
164,217
165,221
166,223
167,217
168,217
169,215
170,210
171,206
172,200
173,203
174,212
175,209
176,222
177,218
178,219
179,219
180,215
181,207
182,208
183,212
184,223
185,215
186,213
187,214
188,207
189,198
190,205
191,203
192,207
193,199
194,193
195,188
196,193
197,193
198,192
199,190
200,199
201,195
202,200
203,199
204,208
205,206
206,205
207,196
208,206
209,203
210,192
211,193
212,199
213,203
214,201
215,201
216,203
217,201
218,196
219,209
220,203
221,199
222,189
223,186
224,192
225,182
226,186
227,188
228,199
229,183
230,192
231,194
232,198
233,200
234,196
235,200
236,202
237,202
238,213
239,215
240,221
241,220
242,213
243,202
244,200
245,206
246,213
247,212
248,217
249,208
250,198
