Year,Herbivore Count
0,49
1,89
2,113
3,114
4,121
5,138
6,157
7,174
8,174
9,167
10,170
11,166
12,176
13,183
14,188
15,189
16,191
17,191
18,202
19,195
20,207
21,204
22,202
23,192
24,194
25,197
26,200
27,201
28,200
29,196
30,204
31,209
32,211
33,205
34,204
35,202
36,209
37,212
38,214
39,210
40,202
41,207
42,207
43,201
44,203
45,193
46,195
47,201
48,196
49,212
50,207
51,203
52,199
53,199
54,210
55,216
56,207
57,206
58,209
59,208
60,213
61,208
62,199
63,199
64,196
65,199
66,198
67,202
68,206
69,200
70,205
71,198
72,200
73,189
74,190
75,191
76,193
77,192
78,196
79,198
80,199
81,197
82,191
83,184
84,186
85,193
86,189
87,185
88,200
89,204
90,194
91,201
92,205
93,204
94,204
95,201
96,214
97,218
98,208
99,216
100,220
101,211
102,212
103,199
104,198
105,197
106,192
107,197
108,195
109,196
110,201
111,194
112,202
113,198
114,195
115,196
116,190
117,188
118,189
119,184
120,185
121,195
122,188
123,184
124,189
125,191
126,194
127,190
128,193
129,190
130,195
131,200
132,193
133,201
134,204
135,202
136,202
137,199
138,195
139,197
140,195
141,196
142,201
143,203
144,209
145,201
146,197
147,188
148,194
149,202
150,203
151,201
152,194
153,198
154,199
155,190
156,196
157,190
158,177
159,175
160,179
161,182
162,189
163,193
164,188
165,201
166,206
167,198
168,195
169,189
170,189
171,184
172,189
173,196
174,191
175,190
176,191
177,197
178,201
179,186
180,191
181,196
182,201
183,205
184,207
185,207
186,213
187,216
188,211
189,208
190,214
191,217
192,210
193,205
194,207
195,209
196,204
197,200
198,197
199,202
200,202
201,199
202,194
203,194
204,202
205,204
206,207
207,195
208,189
209,192
210,193
211,196
212,192
213,200
214,196
215,196
216,192
217,197
218,201
219,192
220,204
221,201
222,197
223,205
224,204
225,197
226,198
227,198
228,204
229,213
230,209
231,204
232,207
233,214
234,213
235,215
236,218
237,213
238,212
239,214
240,208
241,212
242,219
243,223
244,206
245,205
246,202
247,206
248,209
249,221
250,221
