Year,Herbivore Count
0,46
1,75
2,90
3,82
4,95
5,118
6,135
7,151
8,154
9,152
10,155
11,160
12,166
13,181
14,189
15,184
16,187
17,187
18,193
19,197
20,202
21,209
22,206
23,203
24,203
25,210
26,216
27,213
28,208
29,203
30,201
31,202
32,203
33,210
34,205
35,208
36,201
37,195
38,202
39,200
40,205
41,207
42,203
43,197
44,207
45,205
46,210
47,200
48,188
49,200
50,211
51,208
52,206
53,213
54,213
55,212
56,209
57,215
58,228
59,234
60,219
61,203
62,204
63,210
64,209
65,206
66,202
67,202
68,204
69,195
70,199
71,194
72,199
73,200
74,214
75,205
76,212
77,216
78,217
79,221
80,226
81,226
82,221
83,203
84,201
85,197
86,205
87,208
88,200
89,196
90,191
91,193
92,195
93,185
94,194
95,195
96,188
97,199
98,200
99,199
100,202
101,203
102,199
103,194
104,191
105,178
106,177
107,182
108,187
109,186
110,177
111,188
112,192
113,203
114,202
115,195
116,204
117,209
118,220
119,213
120,205
121,195
122,200
123,196
124,197
125,191
126,190
127,199
128,205
129,208
130,206
131,206
132,212
133,204
134,203
135,202
136,198
137,195
138,192
139,196
140,197
141,190
142,188
143,194
144,184
145,190
146,208
147,200
148,212
149,209
150,199
151,196
152,210
153,210
154,216
155,215
156,207
157,204
158,199
159,205
160,203
161,205
162,211
163,203
164,199
165,198
166,195
167,199
168,196
169,188
170,197
171,188
172,195
173,202
174,201
175,201
176,205
177,199
178,201
179,194
180,196
181,212
182,214
183,215
184,213
185,215
186,202
187,208
188,203
189,197
190,199
191,200
192,206
193,195
194,197
195,197
196,198
197,198
198,209
199,214
200,206
201,205
202,204
203,199
204,194
205,207
206,218
207,221
208,220
209,206
210,207
211,202
212,201
213,212
214,211
215,207
216,206
217,204
218,202
219,201
220,200
221,201
222,189
223,186
224,185
225,192
226,194
227,199
228,206
229,216
230,216
231,214
232,204
233,218
234,203
235,201
236,201
237,206
238,208
239,210
240,213
241,215
242,218
243,218
244,221
245,232
246,215
247,218
248,214
249,207
250,202
