Year,Herbivore Count
0,47
1,74
2,92
3,93
4,97
5,119
6,142
7,164
8,177
9,170
10,168
11,173
12,180
13,196
14,206
15,200
16,201
17,195
18,192
19,194
20,191
21,198
22,205
23,207
24,208
25,215
26,209
27,210
28,208
29,205
30,197
31,210
32,215
33,211
34,211
35,206
36,206
37,208
38,210
39,204
40,200
41,203
42,199
43,204
44,215
45,215
46,216
47,207
48,203
49,199
50,192
51,193
52,208
53,214
54,215
55,203
56,187
57,189
58,182
59,194
60,192
61,185
62,183
63,193
64,184
65,189
66,199
67,191
68,196
69,198
70,203
71,213
72,221
73,222
74,221
75,216
76,215
77,215
78,214
79,213
80,209
81,216
82,205
83,202
84,210
85,210
86,219
87,222
88,219
89,225
90,214
91,214
92,214
93,212
94,204
95,214
96,211
97,210
98,207
99,205
100,194
101,201
102,206
103,201
104,202
105,207
106,213
107,207
108,205
109,211
110,215
111,221
112,224
113,209
114,208
115,216
116,206
117,200
118,200
119,198
120,198
121,192
122,200
123,197
124,191
125,189
126,185
127,192
128,195
129,198
130,191
131,193
132,190
133,193
134,199
135,197
136,196
137,200
138,200
139,204
140,205
141,200
142,198
143,208
144,207
145,200
146,194
147,202
148,205
149,195
150,203
151,209
152,206
153,200
154,199
155,204
156,208
157,207
158,201
159,205
160,208
161,207
162,210
163,222
164,215
165,204
166,213
167,213
168,206
169,205
170,207
171,200
172,198
173,197
174,196
175,198
176,197
177,206
178,201
179,196
180,192
181,199
182,202
183,194
184,193
185,200
186,203
187,213
188,210
189,210
190,211
191,209
192,209
193,213
194,216
195,214
196,211
197,214
198,221
199,224
200,219
201,213
202,206
203,201
204,208
205,212
206,211
207,214
208,204
209,199
210,200
211,203
212,206
213,206
214,209
215,208
216,211
217,208
218,199
219,202
220,209
221,216
222,213
223,197
224,189
225,196
226,196
227,193
228,188
229,193
230,198
231,195
232,201
233,210
234,197
235,195
236,195
237,190
238,197
239,207
240,212
241,210
242,203
243,200
244,203
245,201
246,203
247,209
248,207
249,212
250,211
