Year,Herbivore Count
0,46
1,83
2,108
3,105
4,109
5,133
6,152
7,173
8,175
9,178
10,174
11,180
12,177
13,190
14,200
15,198
16,192
17,191
18,189
19,201
20,194
21,198
22,195
23,193
24,195
25,200
26,206
27,205
28,208
29,207
30,200
31,206
32,198
33,204
34,213
35,208
36,194
37,198
38,189
39,190
40,197
41,205
42,197
43,190
44,192
45,192
46,196
47,195
48,185
49,195
50,195
51,193
52,196
53,198
54,206
55,201
56,190
57,200
58,202
59,202
60,203
61,208
62,210
63,199
64,204
65,208
66,208
67,218
68,212
69,201
70,204
71,211
72,209
73,207
74,202
75,191
76,194
77,199
78,191
79,192
80,179
81,185
82,190
83,200
84,192
85,199
86,192
87,200
88,204
89,213
90,204
91,201
92,200
93,196
94,195
95,198
96,212
97,207
98,198
99,198
100,197
101,210
102,211
103,217
104,219
105,218
106,223
107,221
108,219
109,213
110,218
111,215
112,207
113,209
114,219
115,209
116,200
117,205
118,202
119,207
120,202
121,199
122,190
123,190
124,194
125,200
126,202
127,202
128,208
129,201
130,210
131,211
132,212
133,202
134,202
135,209
136,209
137,223
138,210
139,203
140,200
141,201
142,204
143,210
144,211
145,209
146,211
147,211
148,205
149,203
150,212
151,214
152,211
153,200
154,204
155,208
156,222
157,221
158,224
159,217
160,213
161,209
162,206
163,206
164,202
165,201
166,206
167,213
168,207
169,208
170,196
171,192
172,196
173,194
174,190
175,198
176,193
177,190
178,197
179,194
180,191
181,189
182,187
183,191
184,192
185,189
186,201
187,198
188,200
189,198
190,202
191,208
192,202
193,206
194,203
195,197
196,191
197,185
198,189
199,193
200,192
201,192
202,189
203,193
204,195
205,195
206,196
207,202
208,185
209,186
210,186
211,194
212,194
213,199
214,202
215,202
216,208
217,201
218,203
219,195
220,188
221,195
222,197
223,190
224,189
225,185
226,185
227,193
228,196
229,198
230,208
231,210
232,209
233,199
234,210
235,206
236,205
237,197
238,196
239,191
240,192
241,197
242,203
243,211
244,205
245,212
246,207
247,205
248,209
249,222
250,220
