Year,Herbivore Count
0,50
1,82
2,111
3,107
4,110
5,125
6,145
7,155
8,161
9,160
10,164
11,172
12,183
13,190
14,200
15,187
16,183
17,186
18,201
19,197
20,195
21,197
22,205
23,200
24,203
25,208
26,217
27,212
28,198
29,196
30,196
31,206
32,208
33,200
34,199
35,202
36,201
37,207
38,209
39,209
40,196
41,196
42,200
43,211
44,213
45,209
46,196
47,189
48,186
49,194
50,183
51,188
52,192
53,196
54,196
55,194
56,204
57,200
58,196
59,204
60,202
61,187
62,183
63,183
64,186
65,178
66,174
67,182
68,189
69,189
70,197
71,194
72,192
73,187
74,193
75,190
76,193
77,193
78,198
79,196
80,197
81,198
82,200
83,194
84,196
85,199
86,203
87,197
88,202
89,202
90,197
91,196
92,200
93,202
94,208
95,198
96,206
97,211
98,213
99,203
100,210
101,201
102,210
103,209
104,208
105,204
106,207
107,211
108,213
109,215
110,202
111,201
112,200
113,200
114,202
115,191
116,192
117,186
118,181
119,188
120,203
121,215
122,218
123,222
124,221
125,223
126,210
127,205
128,201
129,203
130,198
131,194
132,190
133,194
134,191
135,188
136,199
137,196
138,195
139,202
140,210
141,218
142,215
143,214
144,212
145,213
146,216
147,220
148,214
149,205
150,206
151,202
152,206
153,204
154,204
155,205
156,204
157,203
158,203
159,199
160,209
161,203
162,199
163,203
164,205
165,198
166,195
167,196
168,185
169,192
170,194
171,195
172,205
173,204
174,204
175,199
176,196
177,212
178,207
179,201
180,195
181,199
182,192
183,204
184,207
185,197
186,210
187,209
188,200
189,206
190,198
191,200
192,202
193,208
194,203
195,206
196,208
197,208
198,204
199,213
200,210
201,209
202,205
203,213
204,215
205,200
206,213
207,212
208,215
209,214
210,209
211,200
212,198
213,195
214,199
215,214
216,210
217,207
218,215
219,214
220,214
221,209
222,209
223,203
224,204
225,200
226,209
227,201
228,201
229,205
230,204
231,214
232,216
233,219
234,218
235,201
236,206
237,215
238,216
239,209
240,205
241,198
242,205
243,205
244,207
245,213
246,204
247,209
248,210
249,211
250,216
