Year,Herbivore Count
0,45
1,77
2,103
3,96
4,104
5,123
6,150
7,171
8,181
9,172
10,166
11,175
12,187
13,196
14,201
15,197
16,191
17,191
18,183
19,196
20,199
21,205
22,199
23,207
24,203
25,203
26,199
27,193
28,193
29,190
30,195
31,208
32,203
33,202
34,200
35,212
36,199
37,194
38,192
39,191
40,188
41,191
42,197
43,190
44,185
45,191
46,203
47,208
48,201
49,199
50,191
51,181
52,183
53,198
54,188
55,179
56,180
57,188
58,196
59,201
60,204
61,196
62,196
63,203
64,196
65,193
66,186
67,193
68,199
69,196
70,192
71,197
72,191
73,194
74,196
75,193
76,204
77,206
78,217
79,214
80,208
81,206
82,198
83,192
84,185
85,196
86,193
87,199
88,206
89,205
90,201
91,197
92,191
93,207
94,197
95,200
96,189
97,188
98,196
99,197
100,200
101,209
102,207
103,208
104,199
105,205
106,204
107,192
108,192
109,197
110,194
111,201
112,207
113,205
114,192
115,182
116,190
117,193
118,195
119,189
120,196
121,196
122,189
123,190
124,194
125,198
126,202
127,201
128,200
129,203
130,201
131,208
132,203
133,210
134,198
135,197
136,208
137,210
138,203
139,206
140,204
141,211
142,215
143,207
144,204
145,205
146,213
147,211
148,208
149,201
150,204
151,209
152,210
153,206
154,195
155,181
156,186
157,192
158,198
159,199
160,196
161,199
162,212
163,213
164,214
165,217
166,216
167,209
168,198
169,205
170,208
171,208
172,205
173,201
174,197
175,196
176,188
177,186
178,178
179,187
180,194
181,201
182,199
183,206
184,208
185,206
186,200
187,203
188,198
189,199
190,199
191,206
192,207
193,205
194,207
195,199
196,201
197,207
198,218
199,205
200,195
201,193
202,180
203,185
204,194
205,196
206,197
207,192
208,186
209,193
210,188
211,190
212,191
213,196
214,198
215,195
216,200
217,211
218,210
219,207
220,214
221,209
222,203
223,217
224,219
225,218
226,223
227,209
228,212
229,220
230,222
231,216
232,204
233,205
234,212
235,212
236,216
237,218
238,213
239,214
240,204
241,204
242,207
243,210
244,206
245,197
246,201
247,205
248,209
249,205
250,200
