Year,Herbivore Count
0,49
1,86
2,110
3,98
4,99
5,115
6,134
7,148
8,167
9,158
10,162
11,172
12,179
13,189
14,198
15,191
16,186
17,188
18,201
19,214
20,217
21,214
22,198
23,195
24,184
25,192
26,202
27,212
28,205
29,206
30,211
31,218
32,209
33,204
34,205
35,198
36,210
37,210
38,213
39,210
40,213
41,212
42,211
43,210
44,206
45,214
46,213
47,214
48,219
49,212
50,214
51,212
52,201
53,207
54,207
55,220
56,224
57,227
58,223
59,225
60,220
61,222
62,231
63,233
64,226
65,215
66,214
67,212
68,213
69,203
70,193
71,191
72,191
73,192
74,193
75,204
76,197
77,199
78,199
79,203
80,213
81,208
82,206
83,204
84,199
85,206
86,196
87,199
88,193
89,190
90,192
91,193
92,194
93,201
94,192
95,196
96,194
97,202
98,207
99,203
100,202
101,208
102,196
103,194
104,200
105,206
106,216
107,200
108,197
109,204
110,201
111,208
112,209
113,212
114,213
115,212
116,207
117,209
118,209
119,205
120,215
121,212
122,213
123,207
124,209
125,211
126,211
127,203
128,196
129,194
130,190
131,192
132,183
133,181
134,201
135,199
136,199
137,194
138,198
139,204
140,200
141,204
142,211
143,197
144,190
145,186
146,190
147,198
148,192
149,191
150,188
151,185
152,186
153,193
154,199
155,202
156,210
157,208
158,217
159,211
160,210
161,211
162,208
163,210
164,206
165,203
166,200
167,195
168,196
169,198
170,191
171,198
172,194
173,193
174,194
175,199
176,194
177,188
178,189
179,189
180,203
181,199
182,199
183,201
184,197
185,189
186,188
187,183
188,189
189,184
190,189
191,192
192,192
193,186
194,186
195,188
196,183
197,188
198,193
199,188
200,184
201,193
202,192
203,187
204,192
205,197
206,197
207,196
208,195
209,197
210,204
211,199
212,202
213,197
214,204
215,205
216,201
217,205
218,199
219,204
220,195
221,195
222,194
223,193
224,196
225,212
226,212
227,213
228,206
229,205
230,205
231,205
232,203
233,206
234,204
235,212
236,200
237,197
238,200
239,195
240,191
241,188
242,187
243,188
244,191
245,196
246,199
247,206
248,206
249,216
250,212
