Year,Herbivore Count
0,46
1,80
2,100
3,99
4,103
5,132
6,151
7,170
8,169
9,170
10,161
11,163
12,167
13,174
14,188
15,186
16,190
17,183
18,193
19,208
20,206
21,201
22,203
23,200
24,196
25,208
26,210
27,211
28,218
29,217
30,224
31,220
32,222
33,216
34,216
35,214
36,206
37,202
38,195
39,191
40,191
41,192
42,206
43,213
44,204
45,195
46,198
47,200
48,204
49,198
50,192
51,192
52,194
53,190
54,192
55,196
56,190
57,181
58,189
59,197
60,196
61,197
62,201
63,194
64,188
65,189
66,200
67,196
68,197
69,208
70,208
71,203
72,202
73,203
74,206
75,207
76,210
77,206
78,206
79,209
80,210
81,210
82,211
83,223
84,221
85,216
86,203
87,202
88,200
89,198
90,213
91,212
92,209
93,210
94,195
95,191
96,197
97,195
98,188
99,193
100,187
101,187
102,183
103,187
104,187
105,189
106,191
107,190
108,184
109,186
110,193
111,190
112,196
113,207
114,211
115,190
116,184
117,186
118,185
119,188
120,204
121,207
122,192
123,189
124,190
125,192
126,187
127,190
128,198
129,203
130,205
131,207
132,210
133,208
134,203
135,198
136,197
137,199
138,197
139,195
140,201
141,191
142,195
143,203
144,201
145,206
146,203
147,202
148,196
149,193
150,188
151,193
152,191
153,198
154,207
155,210
156,202
157,199
158,209
159,210
160,214
161,199
162,192
163,202
164,201
165,199
166,197
167,189
168,190
169,188
170,204
171,196
172,203
173,205
174,204
175,207
176,207
177,208
178,206
179,208
180,205
181,201
182,198
183,203
184,194
185,194
186,190
187,191
188,195
189,198
190,203
191,205
192,200
193,204
194,212
195,208
196,212
197,210
198,214
199,208
200,208
201,209
202,209
203,206
204,199
205,193
206,196
207,202
208,205
209,197
210,202
211,206
212,211
213,214
214,211
215,208
216,209
217,204
218,194
219,192
220,202
221,208
222,214
223,206
224,208
225,209
226,212
227,206
228,201
229,199
230,201
231,203
232,204
233,200
234,200
235,197
236,193
237,203
238,200
239,199
240,202
241,197
242,199
243,205
244,213
245,198
246,198
247,200
248,208
249,208
250,213
