Year,Herbivore Count
0,47
1,77
2,99
3,105
4,99
5,126
6,156
7,170
8,179
9,177
10,179
11,186
12,188
13,189
14,190
15,190
16,191
17,195
18,195
19,202
20,199
21,198
22,196
23,194
24,204
25,210
26,222
27,202
28,214
29,211
30,211
31,219
32,220
33,203
34,205
35,204
36,201
37,202
38,204
39,206
40,209
41,202
42,192
43,201
44,212
45,213
46,218
47,224
48,218
49,210
50,208
51,204
52,205
53,206
54,207
55,206
56,198
57,203
58,198
59,203
60,217
61,216
62,206
63,207
64,207
65,214
66,217
67,215
68,212
69,207
70,210
71,210
72,199
73,205
74,206
75,209
76,206
77,202
78,194
79,200
80,207
81,211
82,205
83,194
84,197
85,198
86,209
87,207
88,205
89,200
90,192
91,208
92,215
93,214
94,214
95,213
96,215
97,207
98,208
99,210
100,205
101,206
102,207
103,212
104,207
105,208
106,195
107,208
108,208
109,215
110,211
111,211
112,208
113,210
114,217
115,204
116,207
117,208
118,205
119,203
120,209
121,220
122,210
123,208
124,216
125,216
126,219
127,217
128,214
129,209
130,209
131,217
132,224
133,231
134,232
135,226
136,226
137,229
138,231
139,236
140,233
141,229
142,226
143,220
144,215
145,209
146,201
147,198
148,202
149,196
150,197
151,195
152,206
153,196
154,182
155,188
156,200
157,197
158,207
159,203
160,204
161,207
162,214
163,216
164,209
165,205
166,198
167,200
168,205
169,194
170,207
171,207
172,200
173,194
174,190
175,187
176,192
177,199
178,204
179,205
180,204
181,197
182,197
183,196
184,193
185,204
186,203
187,210
188,202
189,185
190,193
191,193
192,199
193,199
194,199
195,202
196,202
197,190
198,186
199,185
200,194
201,195
202,200
203,210
204,212
205,205
206,201
207,212
208,209
209,212
210,213
211,209
212,207
213,217
214,215
215,212
216,215
217,213
218,200
219,205
220,203
221,200
222,203
223,200
224,203
225,201
226,197
227,201
228,207
229,208
230,214
231,211
232,206
233,201
234,211
235,208
236,213
237,199
238,199
239,202
240,204
241,213
242,223
243,221
244,221
245,215
246,214
247,212
248,212
249,204
250,200
