Year,Herbivore Count
0,49
1,92
2,111
3,103
4,108
5,127
6,148
7,154
8,166
9,163
10,166
11,172
12,182
13,181
14,184
15,187
16,192
17,198
18,201
19,195
20,205
21,205
22,204
23,211
24,211
25,221
26,212
27,207
28,211
29,220
30,217
31,213
32,209
33,211
34,218
35,211
36,213
37,205
38,207
39,202
40,198
41,205
42,201
43,197
44,190
45,196
46,197
47,206
48,207
49,196
50,192
51,196
52,199
53,194
54,186
55,202
56,194
57,190
58,189
59,195
60,192
61,187
62,185
63,189
64,193
65,199
66,203
67,211
68,201
69,208
70,208
71,218
72,208
73,215
74,213
75,216
76,216
77,207
78,203
79,201
80,203
81,210
82,215
83,208
84,197
85,191
86,192
87,194
88,197
89,195
90,193
91,190
92,189
93,189
94,195
95,192
96,199
97,206
98,195
99,190
100,197
101,200
102,204
103,205
104,197
105,200
106,206
107,203
108,206
109,207
110,201
111,199
112,208
113,202
114,204
115,210
116,205
117,199
118,200
119,203
120,208
121,211
122,204
123,193
124,182
125,195
126,188
127,189
128,187
129,190
130,197
131,199
132,210
133,216
134,208
135,203
136,205
137,200
138,195
139,196
140,193
141,202
142,203
143,205
144,202
145,208
146,209
147,209
148,208
149,206
150,204
151,208
152,207
153,203
154,209
155,204
156,195
157,197
158,196
159,202
160,203
161,204
162,204
163,204
164,198
165,200
166,213
167,214
168,206
169,199
170,212
171,210
172,209
173,205
174,199
175,195
176,193
177,194
178,207
179,205
180,214
181,220
182,210
183,210
184,209
185,216
186,215
187,214
188,206
189,209
190,204
191,201
192,201
193,208
194,200
195,191
196,189
197,184
198,179
199,176
200,176
201,173
202,165
203,171
204,183
205,185
206,191
207,199
208,192
209,199
210,209
211,216
212,202
213,196
214,190
215,192
216,203
217,206
218,207
219,204
220,193
221,193
222,202
223,206
224,200
225,194
226,204
227,203
228,206
229,218
230,218
231,200
232,199
233,212
234,212
235,205
236,189
237,194
238,190
239,195
240,198
241,197
242,207
243,198
244,190
245,189
246,189
247,194
248,192
249,197
250,196
