Year,Herbivore Count
0,46
1,83
2,113
3,101
4,113
5,126
6,136
7,151
8,163
9,163
10,169
11,171
12,179
13,182
14,192
15,201
16,195
17,198
18,196
19,198
20,204
21,202
22,212
23,213
24,191
25,192
26,198
27,197
28,206
29,200
30,193
31,193
32,187
33,192
34,200
35,199
36,202
37,211
38,213
39,205
40,211
41,211
42,208
43,204
44,200
45,201
46,204
47,208
48,201
49,204
50,203
51,198
52,197
53,189
54,191
55,194
56,200
57,202
58,199
59,212
60,203
61,204
62,212
63,199
64,206
65,202
66,194
67,191
68,194
69,191
70,194
71,193
72,199
73,196
74,210
75,212
76,203
77,206
78,197
79,198
80,206
81,205
82,206
83,192
84,198
85,188
86,190
87,193
88,196
89,190
90,180
91,189
92,194
93,195
94,195
95,186
96,192
97,184
98,185
99,184
100,195
101,194
102,193
103,190
104,184
105,202
106,200
107,205
108,197
109,200
110,198
111,203
112,205
113,205
114,210
115,208
116,212
117,205
118,208
119,200
120,194
121,188
122,194
123,200
124,197
125,194
126,190
127,180
128,183
129,176
130,188
131,200
132,203
133,208
134,201
135,199
136,197
137,192
138,195
139,195
140,201
141,192
142,195
143,199
144,204
145,208
146,220
147,216
148,213
149,208
150,195
151,205
152,201
153,207
154,212
155,216
156,201
157,207
158,198
159,196
160,193
161,191
162,192
163,188
164,187
165,186
166,177
167,180
168,179
169,182
170,186
171,188
172,188
173,194
174,209
175,209
176,204
177,199
178,196
179,198
180,189
181,197
182,193
183,192
184,205
185,212
186,213
187,198
188,203
189,207
190,209
191,206
192,201
193,203
194,205
195,208
196,209
197,197
198,191
199,203
200,206
201,207
202,195
203,190
204,196
205,205
206,208
207,195
208,193
209,190
210,195
211,204
212,200
213,201
214,211
215,218
216,212
217,212
218,206
219,213
220,223
221,217
222,217
223,217
224,208
225,205
226,205
227,205
228,220
229,216
230,217
231,221
232,207
233,209
234,214
235,206
236,212
237,206
238,197
239,198
240,202
241,202
242,200
243,187
244,186
245,184
246,189
247,195
248,202
249,191
250,196
