Year,Herbivore Count
0,47
1,81
2,108
3,99
4,102
5,123
6,144
7,151
8,162
9,165
10,161
11,172
12,188
13,195
14,197
15,190
16,187
17,200
18,186
19,192
20,190
21,182
22,176
23,186
24,181
25,198
26,210
27,207
28,198
29,197
30,197
31,196
32,195
33,195
34,196
35,202
36,201
37,192
38,191
39,199
40,197
41,197
42,192
43,196
44,199
45,194
46,195
47,199
48,205
49,191
50,199
51,203
52,202
53,200
54,204
55,197
56,187
57,195
58,191
59,197
60,190
61,198
62,194
63,194
64,196
65,199
66,201
67,206
68,210
69,208
70,203
71,197
72,209
73,208
74,197
75,204
76,206
77,205
78,201
79,192
80,204
81,205
82,202
83,204
84,199
85,209
86,203
87,212
88,206
89,196
90,197
91,189
92,188
93,189
94,193
95,202
96,204
97,195
98,191
99,188
100,189
101,190
102,189
103,195
104,200
105,198
106,197
107,199
108,198
109,198
110,195
111,210
112,204
113,202
114,203
115,207
116,217
117,218
118,210
119,205
120,205
121,210
122,216
123,215
124,212
125,210
126,223
127,226
128,232
129,226
130,218
131,208
132,213
133,210
134,210
135,216
136,211
137,210
138,203
139,209
140,205
141,206
142,201
143,203
144,209
145,220
146,214
147,216
148,214
149,220
150,215
151,220
152,223
153,223
154,221
155,221
156,212
157,203
158,208
159,213
160,215
161,216
162,209
163,198
164,213
165,209
166,209
167,197
168,197
169,196
170,206
171,213
172,203
173,188
174,196
175,195
176,201
177,195
178,197
179,192
180,202
181,214
182,210
183,222
184,205
185,202
186,204
187,207
188,203
189,205
190,202
191,202
192,198
193,196
194,199
195,199
196,197
197,196
198,192
199,192
200,194
201,191
202,196
203,204
204,206
205,207
206,217
207,213
208,209
209,204
210,204
211,212
212,212
213,205
214,207
215,207
216,212
217,211
218,208
219,218
220,220
221,209
222,213
223,210
224,206
225,200
226,209
227,198
228,195
229,189
230,187
231,191
232,187
233,195
234,200
235,200
236,192
237,197
238,210
239,214
240,213
241,211
242,208
243,215
244,203
245,217
246,227
247,214
248,213
249,205
250,205
