Year,Herbivore Count
0,46
1,78
2,104
3,96
4,101
5,126
6,140
7,160
8,163
9,168
10,170
11,170
12,176
13,195
14,202
15,196
16,196
17,195
18,204
19,205
20,209
21,212
22,209
23,216
24,211
25,210
26,206
27,204
28,201
29,190
30,194
31,203
32,215
33,214
34,215
35,210
36,210
37,218
38,218
39,225
40,227
41,221
42,211
43,203
44,192
45,202
46,202
47,204
48,196
49,204
50,204
51,208
52,212
53,209
54,206
55,196
56,201
57,209
58,210
59,211
60,215
61,216
62,211
63,211
64,213
65,211
66,214
67,214
68,217
69,208
70,214
71,211
72,213
73,206
74,197
75,201
76,203
77,189
78,191
79,204
80,200
81,196
82,187
83,186
84,196
85,204
86,201
87,207
88,206
89,206
90,204
91,203
92,200
93,205
94,209
95,212
96,211
97,207
98,211
99,214
100,211
101,208
102,201
103,196
104,202
105,209
106,201
107,195
108,200
109,201
110,197
111,201
112,197
113,191
114,191
115,191
116,188
117,182
118,194
119,200
120,189
121,190
122,183
123,183
124,180
125,183
126,191
127,194
128,193
129,186
130,184
131,187
132,190
133,195
134,192
135,203
136,206
137,199
138,204
139,207
140,208
141,206
142,205
143,208
144,214
145,208
146,205
147,207
148,211
149,213
150,203
151,205
152,221
153,222
154,212
155,211
156,217
157,208
158,212
159,216
160,205
161,205
162,203
163,205
164,205
165,204
166,192
167,192
168,188
169,178
170,181
171,185
172,193
173,194
174,196
175,195
176,194
177,203
178,201
179,200
180,202
181,209
182,208
183,204
184,200
185,206
186,209
187,199
188,196
189,200
190,207
191,208
192,194
193,190
194,196
195,200
196,196
197,203
198,209
199,205
200,210
201,203
202,191
203,198
204,197
205,195
206,185
207,193
208,196
209,202
210,200
211,202
212,195
213,191
214,209
215,205
216,214
217,212
218,219
219,214
220,215
221,195
222,202
223,196
224,190
225,197
226,192
227,193
228,185
229,201
230,200
231,207
232,212
233,215
234,214
235,212
236,211
237,209
238,207
239,205
240,205
241,200
242,207
243,214
244,210
245,198
246,203
247,206
248,205
249,207
250,203
