Year,Herbivore Count
0,47
1,83
2,107
3,100
4,108
5,127
6,150
7,161
8,169
9,172
10,183
11,182
12,184
13,202
14,205
15,192
16,193
17,197
18,199
19,216
20,211
21,219
22,212
23,215
24,207
25,212
26,212
27,210
28,204
29,202
30,189
31,197
32,195
33,199
34,201
35,177
36,184
37,187
38,192
39,192
40,188
41,198
42,193
43,190
44,185
45,191
46,189
47,194
48,197
49,199
50,197
51,205
52,206
53,210
54,205
55,206
56,208
57,220
58,208
59,218
60,215
61,203
62,206
63,209
64,207
65,208
66,204
67,203
68,207
69,205
70,209
71,204
72,200
73,199
74,191
75,195
76,198
77,194
78,194
79,197
80,213
81,199
82,196
83,197
84,205
85,203
86,202
87,203
88,204
89,203
90,209
91,200
92,201
93,186
94,183
95,192
96,191
97,200
98,196
99,195
100,190
101,193
102,185
103,186
104,181
105,171
106,181
107,183
108,175
109,182
110,190
111,206
112,207
113,195
114,192
115,194
116,199
117,200
118,198
119,197
120,198
121,197
122,197
123,201
124,205
125,209
126,207
127,204
128,205
129,205
130,207
131,200
132,205
133,190
134,201
135,197
136,184
137,179
138,179
139,179
140,185
141,196
142,191
143,180
144,189
145,191
146,190
147,193
148,191
149,193
150,192
151,193
152,191
153,192
154,195
155,189
156,192
157,199
158,194
159,198
160,206
161,205
162,201
163,203
164,210
165,208
166,212
167,213
168,213
169,211
170,210
171,209
172,203
173,191
174,186
175,198
176,191
177,197
178,200
179,202
180,211
181,203
182,213
183,207
184,214
185,212
186,210
187,205
188,194
189,193
190,190
191,190
192,195
193,200
194,202
195,198
196,191
197,195
198,193
199,191
200,194
201,193
202,193
203,212
204,218
205,211
206,206
207,206
208,208
209,207
210,207
211,209
212,206
213,201
214,203
215,210
216,209
217,211
218,211
219,208
220,207
221,206
222,203
223,196
224,195
225,198
226,194
227,194
228,203
229,195
230,203
231,197
232,201
233,201
234,197
235,191
236,191
237,192
238,195
239,202
240,195
241,200
242,186
243,195
244,205
245,203
246,202
247,191
248,198
249,204
250,205
