Year,Herbivore Count
0,46
1,80
2,106
3,102
4,108
5,125
6,141
7,160
8,178
9,179
10,173
11,174
12,185
13,187
14,187
15,183
16,194
17,202
18,203
19,210
20,211
21,198
22,188
23,198
24,198
25,202
26,203
27,211
28,215
29,209
30,218
31,206
32,205
33,196
34,192
35,197
36,198
37,199
38,210
39,213
40,206
41,204
42,201
43,200
44,209
45,216
46,210
47,209
48,204
49,202
50,211
51,213
52,211
53,204
54,206
55,214
56,220
57,206
58,198
59,198
60,192
61,191
62,198
63,198
64,199
65,200
66,200
67,192
68,194
69,196
70,206
71,210
72,208
73,209
74,208
75,214
76,221
77,223
78,214
79,212
80,202
81,210
82,198
83,203
84,204
85,191
86,194
87,211
88,206
89,196
90,200
91,186
92,189
93,191
94,203
95,202
96,208
97,212
98,220
99,228
100,229
101,224
102,210
103,206
104,207
105,208
106,210
107,211
108,207
109,199
110,197
111,202
112,214
113,211
114,210
115,209
116,209
117,209
118,214
119,202
120,199
121,207
122,205
123,197
124,200
125,197
126,208
127,204
128,207
129,204
130,206
131,206
132,197
133,195
134,190
135,193
136,199
137,189
138,193
139,192
140,197
141,202
142,201
143,205
144,205
145,202
146,196
147,196
148,198
149,203
150,201
151,208
152,201
153,211
154,211
155,208
156,211
157,210
158,213
159,216
160,212
161,213
162,205
163,196
164,191
165,192
166,194
167,191
168,192
169,189
170,190
171,193
172,201
173,200
174,197
175,199
176,203
177,193
178,199
179,191
180,190
181,197
182,186
183,203
184,211
185,194
186,195
187,209
188,204
189,212
190,207
191,196
192,199
193,206
194,189
195,196
196,197
197,200
198,193
199,197
200,204
201,197
202,193
203,197
204,195
205,195
206,203
207,210
208,214
209,216
210,215
211,208
212,207
213,213
214,222
215,214
216,206
217,203
218,198
219,199
220,205
221,204
222,206
223,202
224,211
225,206
226,212
227,205
228,210
229,214
230,205
231,201
232,205
233,205
234,211
235,205
236,204
237,200
238,195
239,197
240,186
241,180
242,190
243,191
244,196
245,194
246,198
247,199
248,193
249,201
250,202
