Year,Herbivore Count
0,47
1,79
2,107
3,100
4,105
5,127
6,151
7,160
8,174
9,181
10,178
11,186
12,196
13,204
14,200
15,197
16,202
17,202
18,194
19,198
20,206
21,209
22,220
23,226
24,222
25,225
26,229
27,235
28,224
29,217
30,198
31,191
32,200
33,197
34,201
35,197
36,193
37,185
38,190
39,195
40,199
41,205
42,209
43,207
44,208
45,203
46,196
47,197
48,197
49,203
50,210
51,201
52,196
53,190
54,195
55,193
56,190
57,195
58,191
59,190
60,196
61,199
62,204
63,199
64,184
65,183
66,193
67,195
68,193
69,190
70,185
71,173
72,178
73,180
74,185
75,195
76,203
77,191
78,191
79,192
80,190
81,194
82,204
83,200
84,200
85,201
86,197
87,208
88,204
89,206
90,199
91,203
92,203
93,196
94,193
95,195
96,189
97,180
98,200
99,206
100,204
101,201
102,198
103,196
104,195
105,205
106,211
107,209
108,206
109,203
110,208
111,196
112,197
113,198
114,199
115,200
116,207
117,205
118,202
119,203
120,196
121,205
122,213
123,207
124,201
125,198
126,199
127,194
128,197
129,191
130,188
131,201
132,197
133,196
134,193
135,201
136,197
137,198
138,192
139,197
140,210
141,202
142,200
143,196
144,198
145,203
146,208
147,198
148,203
149,191
150,184
151,194
152,191
153,198
154,202
155,200
156,197
157,205
158,208
159,206
160,194
161,198
162,199
163,194
164,182
165,188
166,182
167,176
168,174
169,177
170,177
171,184
172,172
173,175
174,177
175,184
176,197
177,199
178,203
179,213
180,200
181,208
182,210
183,202
184,203
185,205
186,204
187,208
188,201
189,202
190,200
191,210
192,206
193,205
194,197
195,192
196,200
197,200
198,203
199,207
200,205
201,193
202,189
203,186
204,185
205,190
206,193
207,198
208,185
209,186
210,196
211,200
212,200
213,202
214,196
215,199
216,205
217,211
218,211
219,214
220,209
221,209
222,211
223,211
224,216
225,210
226,208
227,209
228,206
229,206
230,207
231,190
232,200
233,208
234,206
235,204
236,209
237,210
238,211
239,206
240,207
241,207
242,207
243,199
244,200
245,213
246,201
247,221
248,220
249,205
250,198
