Year,Herbivore Count
0,49
1,83
2,115
3,109
4,113
5,134
6,146
7,162
8,176
9,165
10,178
11,179
12,178
13,177
14,176
15,184
16,190
17,195
18,194
19,202
20,212
21,219
22,218
23,223
24,218
25,216
26,209
27,200
28,199
29,206
30,212
31,205
32,204
33,199
34,201
35,200
36,196
37,179
38,179
39,192
40,199
41,195
42,196
43,188
44,192
45,176
46,179
47,184
48,195
49,196
50,189
51,186
52,186
53,181
54,185
55,190
56,189
57,190
58,199
59,203
60,196
61,197
62,197
63,197
64,206
65,211
66,204
67,195
68,200
69,206
70,202
71,200
72,199
73,211
74,218
75,219
76,214
77,211
78,214
79,210
80,207
81,214
82,204
83,208
84,201
85,198
86,206
87,211
88,215
89,207
90,206
91,211
92,208
93,212
94,208
95,210
96,210
97,203
98,201
99,206
100,209
101,202
102,198
103,201
104,201
105,198
106,207
107,194
108,185
109,197
110,197
111,206
112,203
113,204
114,196
115,197
116,199
117,203
118,202
119,197
120,202
121,193
122,182
123,193
124,193
125,193
126,191
127,199
128,198
129,204
130,204
131,193
132,200
133,204
134,203
135,198
136,204
137,200
138,201
139,204
140,204
141,202
142,206
143,192
144,191
145,196
146,195
147,191
148,193
149,193
150,188
151,183
152,185
153,196
154,191
155,190
156,188
157,191
158,204
159,201
160,212
161,205
162,200
163,192
164,194
165,188
166,202
167,200
168,202
169,205
170,198
171,198
172,196
173,201
174,207
175,208
176,209
177,199
178,204
179,195
180,191
181,195
182,196
183,197
184,198
185,200
186,199
187,198
188,200
189,198
190,196
191,194
192,199
193,199
194,187
195,184
196,184
197,178
198,182
199,172
200,179
201,178
202,186
203,191
204,199
205,205
206,212
207,209
208,207
209,206
210,219
211,221
212,223
213,223
214,209
215,202
216,208
217,205
218,200
219,203
220,192
221,178
222,188
223,193
224,195
225,203
226,206
227,198
228,199
229,198
230,205
231,211
232,216
233,210
234,208
235,205
236,216
237,218
238,218
239,222
240,222
241,220
242,214
243,211
244,207
245,206
246,196
247,196
248,193
249,201
250,206
