Year,Herbivore Count
0,49
1,88
2,108
3,110
4,112
5,126
6,136
7,156
8,166
9,168
10,169
11,168
12,170
13,176
14,185
15,192
16,188
17,196
18,203
19,203
20,208
21,205
22,203
23,203
24,203
25,207
26,201
27,204
28,199
29,191
30,191
31,189
32,187
33,192
34,196
35,198
36,203
37,196
38,198
39,205
40,207
41,197
42,190
43,195
44,199
45,202
46,198
47,199
48,207
49,203
50,203
51,204
52,204
53,202
54,199
55,196
56,202
57,197
58,203
59,211
60,201
61,203
62,202
63,198
64,201
65,204
66,209
67,203
68,207
69,194
70,194
71,199
72,197
73,201
74,204
75,200
76,196
77,184
78,185
79,196
80,201
81,196
82,188
83,194
84,196
85,200
86,200
87,194
88,204
89,200
90,204
91,207
92,219
93,216
94,215
95,226
96,226
97,225
98,224
99,218
100,224
101,221
102,223
103,224
104,225
105,211
106,208
107,210
108,218
109,217
110,217
111,229
112,219
113,212
114,207
115,220
116,204
117,194
118,200
119,193
120,193
121,196
122,206
123,212
124,202
125,198
126,201
127,207
128,199
129,191
130,191
131,191
132,188
133,182
134,189
135,197
136,195
137,190
138,194
139,206
140,211
141,207
142,204
143,193
144,187
145,181
146,195
147,197
148,204
149,201
150,208
151,211
152,200
153,206
154,198
155,203
156,195
157,199
158,197
159,211
160,204
161,199
162,204
163,208
164,202
165,198
166,204
167,198
168,195
169,196
170,196
171,193
172,201
173,206
174,208
175,207
176,207
177,212
178,213
179,213
180,212
181,216
182,211
183,208
184,217
185,216
186,228
187,237
188,240
189,228
190,215
191,206
192,210
193,216
194,216
195,218
196,225
197,227
198,215
199,212
200,198
201,192
202,194
203,195
204,195
205,201
206,204
207,208
208,210
209,206
210,201
211,196
212,193
213,205
214,203
215,204
216,202
217,195
218,215
219,212
220,207
221,206
222,209
223,195
224,194
225,195
226,212
227,196
228,192
229,196
230,192
231,190
232,192
233,194
234,193
235,204
236,203
237,199
238,202
239,209
240,204
241,203
242,198
243,192
244,197
245,200
246,204
247,209
248,206
249,207
250,208
