Year,Herbivore Count
0,47
1,85
2,110
3,106
4,110
5,123
6,149
7,164
8,166
9,168
10,168
11,177
12,189
13,188
14,192
15,191
16,193
17,194
18,188
19,201
20,213
21,222
22,215
23,221
24,222
25,217
26,215
27,206
28,201
29,207
30,201
31,210
32,207
33,196
34,197
35,207
36,205
37,212
38,211
39,210
40,198
41,207
42,212
43,211
44,199
45,216
46,212
47,210
48,198
49,194
50,190
51,193
52,198
53,202
54,208
55,207
56,199
57,205
58,199
59,201
60,204
61,202
62,197
63,195
64,198
65,193
66,210
67,202
68,194
69,192
70,202
71,205
72,195
73,202
74,193
75,197
76,188
77,179
78,192
79,197
80,196
81,206
82,205
83,196
84,200
85,204
86,208
87,203
88,213
89,221
90,214
91,206
92,202
93,205
94,195
95,198
96,199
97,200
98,210
99,207
100,213
101,211
102,206
103,207
104,213
105,201
106,200
107,215
108,206
109,189
110,192
111,188
112,184
113,200
114,204
115,196
116,197
117,204
118,199
119,210
120,203
121,205
122,204
123,216
124,212
125,214
126,207
127,202
128,200
129,210
130,208
131,208
132,204
133,205
134,203
135,195
136,195
137,194
138,187
139,188
140,187
141,189
142,183
143,185
144,178
145,185
146,195
147,197
148,191
149,190
150,182
151,187
152,182
153,185
154,193
155,200
156,198
157,184
158,198
159,195
160,203
161,210
162,209
163,199
164,206
165,205
166,208
167,212
168,223
169,224
170,218
171,210
172,223
173,225
174,226
175,219
176,208
177,200
178,198
179,203
180,207
181,211
182,204
183,197
184,198
185,203
186,205
187,202
188,208
189,205
190,208
191,205
192,208
193,202
194,199
195,181
196,194
197,196
198,210
199,198
200,196
201,194
202,197
203,184
204,189
205,190
206,193
207,201
208,194
209,190
210,186
211,186
212,184
213,183
214,189
215,187
216,196
217,200
218,189
219,186
220,191
221,192
222,199
223,196
224,199
225,196
226,210
227,196
228,196
229,195
230,205
231,205
232,208
233,211
234,195
235,202
236,199
237,192
238,187
239,188
240,180
241,194
242,197
243,194
244,197
245,203
246,189
247,200
248,201
249,205
250,200
