Year,Herbivore Count
0,48
1,79
2,105
3,93
4,95
5,124
6,154
7,174
8,165
9,160
10,163
11,168
12,177
13,186
14,185
15,191
16,193
17,201
18,200
19,202
20,195
21,198
22,206
23,204
24,199
25,204
26,215
27,222
28,208
29,210
30,208
31,206
32,200
33,192
34,197
35,192
36,199
37,202
38,200
39,205
40,214
41,215
42,215
43,208
44,210
45,211
46,211
47,211
48,215
49,206
50,202
51,199
52,195
53,201
54,195
55,193
56,190
57,192
58,199
59,199
60,204
61,209
62,204
63,204
64,209
65,217
66,216
67,214
68,214
69,220
70,222
71,212
72,211
73,210
74,206
75,209
76,196
77,210
78,217
79,210
80,200
81,203
82,199
83,207
84,207
85,202
86,203
87,206
88,210
89,199
90,200
91,196
92,202
93,214
94,209
95,213
96,205
97,205
98,210
99,226
100,218
101,209
102,201
103,207
104,206
105,203
106,200
107,184
108,197
109,192
110,196
111,202
112,206
113,206
114,216
115,205
116,204
117,218
118,220
119,221
120,211
121,214
122,212
123,218
124,212
125,211
126,205
127,202
128,216
129,209
130,203
131,203
132,205
133,204
134,208
135,208
136,198
137,201
138,199
139,201
140,210
141,209
142,208
143,201
144,198
145,189
146,202
147,200
148,202
149,197
150,197
151,205
152,220
153,205
154,209
155,206
156,206
157,216
158,212
159,222
160,220
161,219
162,210
163,201
164,194
165,192
166,202
167,197
168,204
169,195
170,198
171,201
172,200
173,198
174,196
175,190
176,184
177,180
178,182
179,188
180,183
181,182
182,176
183,173
184,181
185,187
186,185
187,196
188,195
189,194
190,194
191,202
192,200
193,201
194,203
195,202
196,207
197,201
198,202
199,200
200,195
201,199
202,200
203,210
204,220
205,212
206,208
207,207
208,211
209,217
210,216
211,211
212,214
213,209
214,205
215,213
216,217
217,215
218,204
219,219
220,214
221,217
222,216
223,223
224,230
225,226
226,212
227,208
228,210
229,218
230,218
231,209
232,206
233,207
234,194
235,203
236,199
237,202
238,205
239,201
240,203
241,202
242,205
243,208
244,204
245,210
246,210
247,219
248,214
249,213
250,205
