Year,Herbivore Count
0,48
1,79
2,99
3,94
4,108
5,140
6,153
7,176
8,169
9,167
10,169
11,174
12,198
13,200
14,191
15,181
16,184
17,177
18,191
19,201
20,208
21,212
22,213
23,220
24,221
25,229
26,233
27,232
28,223
29,214
30,227
31,225
32,229
33,223
34,221
35,218
36,214
37,220
38,221
39,228
40,214
41,213
42,208
43,205
44,211
45,206
46,218
47,220
48,207
49,206
50,214
51,212
52,207
53,203
54,208
55,214
56,212
57,208
58,215
59,214
60,201
61,205
62,208
63,222
64,217
65,209
66,198
67,201
68,206
69,209
70,204
71,187
72,185
73,188
74,189
75,190
76,199
77,191
78,182
79,191
80,197
81,208
82,212
83,218
84,222
85,214
86,209
87,215
88,214
89,213
90,203
91,206
92,204
93,205
94,200
95,200
96,203
97,207
98,207
99,210
100,218
101,221
102,210
103,199
104,195
105,195
106,197
107,205
108,209
109,207
110,210
111,203
112,210
113,208
114,206
115,214
116,212
117,204
118,202
119,200
120,214
121,221
122,213
123,204
124,198
125,206
126,217
127,210
128,205
129,210
130,207
131,213
132,201
133,204
134,202
135,204
136,199
137,207
138,204
139,208
140,207
141,200
142,195
143,199
144,203
145,199
146,193
147,192
148,185
149,189
150,193
151,210
152,200
153,200
154,194
155,204
156,204
157,201
158,209
159,207
160,196
161,191
162,197
163,198
164,197
165,204
166,212
167,213
168,211
169,204
170,201
171,201
172,191
173,194
174,192
175,191
176,189
177,189
178,195
179,185
180,196
181,200
182,200
183,193
184,193
185,191
186,201
187,203
188,214
189,211
190,207
191,202
192,207
193,206
194,202
195,206
196,206
197,207
198,199
199,204
200,199
201,205
202,211
203,215
204,217
205,213
206,210
207,205
208,198
209,204
210,206
211,208
212,193
213,186
214,196
215,202
216,197
217,192
218,192
219,198
220,201
221,206
222,206
223,206
224,202
225,185
226,191
227,200
228,205
229,200
230,197
231,204
232,203
233,203
234,203
235,203
236,210
237,205
238,203
239,188
240,192
241,191
242,187
243,198
244,206
245,202
246,197
247,199
248,202
249,201
250,201
