Year,Herbivore Count
0,49
1,84
2,105
3,99
4,99
5,122
6,139
7,150
8,164
9,162
10,163
11,170
12,178
13,180
14,185
15,193
16,187
17,197
18,206
19,196
20,206
21,209
22,220
23,220
24,223
25,223
26,215
27,216
28,226
29,221
30,207
31,210
32,199
33,196
34,206
35,197
36,201
37,189
38,192
39,206
40,205
41,203
42,195
43,204
44,209
45,213
46,192
47,196
48,192
49,198
50,202
51,198
52,201
53,193
54,193
55,191
56,190
57,181
58,185
59,181
60,184
61,176
62,179
63,187
64,198
65,209
66,201
67,199
68,189
69,189
70,198
71,200
72,205
73,198
74,196
75,193
76,203
77,206
78,205
79,195
80,191
81,183
82,182
83,189
84,187
85,193
86,198
87,201
88,200
89,206
90,201
91,204
92,199
93,195
94,203
95,207
96,207
97,207
98,201
99,201
100,206
101,201
102,195
103,193
104,191
105,188
106,188
107,194
108,199
109,208
110,208
111,207
112,201
113,209
114,215
115,211
116,198
117,205
118,202
119,206
120,209
121,208
122,206
123,212
124,206
125,199
126,207
127,204
128,196
129,192
130,194
131,199
132,200
133,202
134,205
135,205
136,199
137,203
138,199
139,187
140,188
141,193
142,201
143,205
144,205
145,212
146,211
147,211
148,207
149,195
150,188
151,194
152,194
153,199
154,199
155,195
156,199
157,200
158,204
159,209
160,203
161,198
162,188
163,192
164,201
165,196
166,194
167,190
168,192
169,202
170,203
171,209
172,202
173,199
174,195
175,206
176,201
177,195
178,198
179,203
180,187
181,199
182,197
183,204
184,205
185,208
186,204
187,203
188,207
189,202
190,209
191,210
192,207
193,209
194,209
195,207
196,199
197,195
198,195
199,195
200,194
201,202
202,192
203,189
204,198
205,196
206,204
207,200
208,195
209,199
210,197
211,200
212,195
213,199
214,202
215,197
216,196
217,197
218,203
219,207
220,204
221,202
222,196
223,201
224,188
225,189
226,192
227,181
228,187
229,192
230,190
231,191
232,179
233,182
234,189
235,193
236,201
237,207
238,206
239,200
240,201
241,204
242,203
243,207
244,213
245,205
246,213
247,203
248,205
249,207
250,212
