Year,Herbivore Count
0,49
1,83
2,114
3,109
4,108
5,121
6,147
7,154
8,161
9,162
10,175
11,182
12,184
13,190
14,195
15,196
16,190
17,191
18,191
19,194
20,198
21,201
22,198
23,209
24,210
25,205
26,214
27,203
28,200
29,198
30,213
31,207
32,213
33,210
34,200
35,207
36,202
37,199
38,207
39,204
40,203
41,201
42,204
43,209
44,206
45,197
46,207
47,206
48,197
49,201
50,206
51,210
52,212
53,224
54,209
55,208
56,204
57,203
58,196
59,204
60,212
61,214
62,216
63,212
64,208
65,210
66,198
67,206
68,191
69,185
70,187
71,191
72,202
73,202
74,198
75,189
76,184
77,185
78,188
79,196
80,186
81,193
82,195
83,197
84,197
85,199
86,197
87,185
88,194
89,199
90,201
91,198
92,195
93,202
94,207
95,213
96,214
97,208
98,209
99,216
100,209
101,212
102,207
103,215
104,217
105,214
106,215
107,209
108,201
109,198
110,207
111,205
112,219
113,213
114,215
115,215
116,216
117,219
118,217
119,205
120,199
121,204
122,199
123,200
124,203
125,196
126,208
127,214
128,207
129,200
130,202
131,203
132,201
133,204
134,200
135,206
136,203
137,197
138,192
139,192
140,197
141,205
142,201
143,208
144,200
145,195
146,197
147,194
148,194
149,199
150,200
151,204
152,209
153,204
154,206
155,217
156,210
157,204
158,207
159,196
160,194
161,188
162,192
163,204
164,203
165,194
166,189
167,192
168,196
169,191
170,193
171,192
172,189
173,196
174,200
175,200
176,191
177,196
178,200
179,196
180,199
181,205
182,201
183,217
184,212
185,203
186,211
187,213
188,224
189,222
190,208
191,200
192,197
193,218
194,216
195,214
196,211
197,211
198,215
199,208
200,198
201,197
202,204
203,207
204,207
205,222
206,218
207,222
208,210
209,211
210,219
211,214
212,208
213,192
214,200
215,191
216,201
217,197
218,197
219,202
220,207
221,212
222,212
223,214
224,212
225,218
226,219
227,219
228,216
229,205
230,203
231,200
232,194
233,189
234,194
235,196
236,194
237,201
238,195
239,200
240,197
241,184
242,189
243,195
244,201
245,204
246,195
247,198
248,204
249,213
250,209
