Year,Herbivore Count
0,49
1,87
2,116
3,108
4,111
5,129
6,153
7,161
8,180
9,176
10,179
11,167
12,176
13,185
14,196
15,209
16,212
17,209
18,212
19,208
20,203
21,220
22,219
23,213
24,215
25,214
26,223
27,222
28,216
29,214
30,213
31,208
32,220
33,220
34,220
35,222
36,215
37,215
38,221
39,217
40,210
41,215
42,215
43,209
44,198
45,202
46,206
47,205
48,205
49,209
50,198
51,197
52,198
53,200
54,199
55,197
56,207
57,199
58,205
59,204
60,202
61,209
62,208
63,208
64,205
65,204
66,204
67,190
68,191
69,196
70,197
71,201
72,198
73,201
74,208
75,216
76,201
77,202
78,196
79,209
80,198
81,195
82,189
83,195
84,195
85,206
86,207
87,209
88,212
89,204
90,211
91,213
92,219
93,218
94,212
95,210
96,213
97,217
98,212
99,208
100,208
101,210
102,209
103,207
104,197
105,200
106,192
107,184
108,178
109,175
110,185
111,186
112,184
113,191
114,182
115,184
116,181
117,184
118,184
119,192
120,199
121,202
122,197
123,193
124,193
125,204
126,214
127,209
128,207
129,209
130,194
131,198
132,205
133,199
134,204
135,200
136,200
137,205
138,210
139,206
140,201
141,206
142,205
143,209
144,209
145,207
146,195
147,193
148,198
149,193
150,182
151,186
152,192
153,198
154,199
155,194
156,194
157,204
158,207
159,203
160,206
161,206
162,213
163,207
164,206
165,206
166,196
167,190
168,202
169,193
170,194
171,193
172,190
173,198
174,203
175,195
176,190
177,187
178,193
179,200
180,193
181,189
182,196
183,190
184,183
185,173
186,178
187,189
188,195
189,199
190,190
191,191
192,186
193,188
194,193
195,199
196,208
197,214
198,206
199,209
200,202
201,195
202,190
203,188
204,192
205,201
206,213
207,206
208,210
209,210
210,221
211,216
212,205
213,198
214,205
215,217
216,212
217,220
218,225
219,218
220,220
221,220
222,220
223,207
224,215
225,203
226,201
227,196
228,197
229,203
230,214
231,211
232,213
233,208
234,194
235,196
236,201
237,198
238,202
239,194
240,199
241,195
242,210
243,194
244,200
245,209
246,211
247,195
248,200
249,197
250,197
